matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
superglue-fingervein,116,11k_Hands::0001011::Hand_0011111,0001011,1,True,50,cascade,multiple,mean,0001011;0000574;0000518;0001003;0001009
sgmnet-fingervein,116,11k_Hands::0001011::Hand_0011111,0001011,1,True,50,cascade,multiple,mean,0001011;0000518;0001009;0000574;0001039
aspanformer,116,11k_Hands::0001011::Hand_0011111,0001011,11,False,50,cascade,multiple,mean,0001567;0000088;0000019;0001009;0000588
deepdetect,116,11k_Hands::0001011::Hand_0011111,0001011,1,True,50,cascade,multiple,mean,0001011;0001003;0000588;0000574;0000065
loftr,120,11k_Hands::0000008::Hand_0000243,0000008,1,True,50,cascade,multiple,mean,0000008;0000019;0001555;0001073;0001035
orb-fingervein,120,11k_Hands::0000008::Hand_0000243,0000008,1,True,50,cascade,multiple,mean,0000008;0001073;0000546;0001567;0000023
sift-fingervein,120,11k_Hands::0000008::Hand_0000243,0000008,1,True,50,cascade,multiple,mean,0000008;0000019;0001588;0001035;0000023
superglue-fingervein,120,11k_Hands::0000008::Hand_0000243,0000008,1,True,50,cascade,multiple,mean,0000008;0001592;0000066;0000019;0001073
sgmnet-fingervein,120,11k_Hands::0000008::Hand_0000243,0000008,1,True,50,cascade,multiple,mean,0000008;0001518;0001073;0001592;0000019
aspanformer,120,11k_Hands::0000008::Hand_0000243,0000008,10,False,50,cascade,multiple,mean,0001567;0000019;0001592;0000023;0000066
deepdetect,120,11k_Hands::0000008::Hand_0000243,0000008,1,True,50,cascade,multiple,mean,0000008;0000023;0000546;0001555;0001073
loftr,124,11k_Hands::0000524::Hand_0010934,0000524,1,True,50,cascade,multiple,mean,0000524;0001003;0000518;0001550;0001009
orb-fingervein,124,11k_Hands::0000524::Hand_0010934,0000524,1,True,50,cascade,multiple,mean,0000524;0001085;0001550;0000518;0001009
sift-fingervein,124,11k_Hands::0000524::Hand_0010934,0000524,1,True,50,cascade,multiple,mean,0000524;0001535;0001550;0000518;0001567
superglue-fingervein,124,11k_Hands::0000524::Hand_0010934,0000524,1,True,50,cascade,multiple,mean,0000524;0001003;0000518;0001550;0001532
sgmnet-fingervein,124,11k_Hands::0000524::Hand_0010934,0000524,1,True,50,cascade,multiple,mean,0000524;0001550;0000019;0000588;0001085
aspanformer,124,11k_Hands::0000524::Hand_0010934,0000524,10,False,50,cascade,multiple,mean,0001567;0000088;0000019;0001009;0000588
deepdetect,124,11k_Hands::0000524::Hand_0010934,0000524,1,True,50,cascade,multiple,mean,0000524;0000088;0001550;0000574;0001532
loftr,128,11k_Hands::0001594::Hand_0010404,0001594,1,True,50,cascade,multiple,mean,0001594;0001560;0001550;0000574;0001085
orb-fingervein,128,11k_Hands::0001594::Hand_0010404,0001594,1,True,50,cascade,multiple,mean,0001594;0000066;0001009;0001035;0001550
sift-fingervein,128,11k_Hands::0001594::Hand_0010404,0001594,1,True,50,cascade,multiple,mean,0001594;0001560;0001035;0000066;0001085
superglue-fingervein,128,11k_Hands::0001594::Hand_0010404,0001594,1,True,50,cascade,multiple,mean,0001594;2000000;0001588;0000574;0001085
sgmnet-fingervein,128,11k_Hands::0001594::Hand_0010404,0001594,1,True,50,cascade,multiple,mean,0001594;0001560;2000000;0001550;0000066
aspanformer,128,11k_Hands::0001594::Hand_0010404,0001594,9,False,50,cascade,multiple,mean,0001009;0000574;0000084;0001535;0001550
deepdetect,128,11k_Hands::0001594::Hand_0010404,0001594,2,False,50,cascade,multiple,mean,0000084;0001594;0000066;0001560;0000574
loftr,132,11k_Hands::0001034::Hand_0004252,0001034,1,True,50,cascade,multiple,mean,0001034;0000581;0001033;0000008;0001003
orb-fingervein,132,11k_Hands::0001034::Hand_0004252,0001034,1,True,50,cascade,multiple,mean,0001034;0001033;0000025;0000023;0000588
sift-fingervein,132,11k_Hands::0001034::Hand_0004252,0001034,1,True,50,cascade,multiple,mean,0001034;0001588;0001535;0000025;0000581
superglue-fingervein,132,11k_Hands::0001034::Hand_0004252,0001034,1,True,50,cascade,multiple,mean,0001034;0000574;0000008;0000588;0000581
sgmnet-fingervein,132,11k_Hands::0001034::Hand_0004252,0001034,1,True,50,cascade,multiple,mean,0001034;0001073;0001033;0000023;0000574
aspanformer,132,11k_Hands::0001034::Hand_0004252,0001034,9,False,50,cascade,multiple,mean,0000588;0000574;0001535;0000025;0000023
deepdetect,132,11k_Hands::0001034::Hand_0004252,0001034,1,True,50,cascade,multiple,mean,0001034;0001588;0001073;0000581;0001003
loftr,136,11k_Hands::0001560::Hand_0006547,0001560,1,True,50,cascade,multiple,mean,0001560;0001034;0001594;0000524;0001550
orb-fingervein,136,11k_Hands::0001560::Hand_0006547,0001560,1,True,50,cascade,multiple,mean,0001560;0000588;0001090;0001594;0001009
sift-fingervein,136,11k_Hands::0001560::Hand_0006547,0001560,1,True,50,cascade,multiple,mean,0001560;0000524;0000067;0001594;0001550
superglue-fingervein,136,11k_Hands::0001560::Hand_0006547,0001560,1,True,50,cascade,multiple,mean,0001560;0001550;0000067;0000574;0001535
sgmnet-fingervein,136,11k_Hands::0001560::Hand_0006547,0001560,1,True,50,cascade,multiple,mean,0001560;0001540;0000588;0000067;0001535
aspanformer,136,11k_Hands::0001560::Hand_0006547,0001560,12,False,50,cascade,multiple,mean,0001009;0000588;0000574;0001535;0000065
deepdetect,136,11k_Hands::0001560::Hand_0006547,0001560,1,True,50,cascade,multiple,mean,0001560;0000063;0000067;0000588;0001594
loftr,140,11k_Hands::0000518::Hand_0010445,0000518,1,True,50,cascade,multiple,mean,0000518;0000573;0001532;7000000;0001011
orb-fingervein,140,11k_Hands::0000518::Hand_0010445,0000518,1,True,50,cascade,multiple,mean,0000518;0001588;0001011;0000506;0001532
sift-fingervein,140,11k_Hands::0000518::Hand_0010445,0000518,1,True,50,cascade,multiple,mean,0000518;0001588;0001555;0000019;7000000
superglue-fingervein,140,11k_Hands::0000518::Hand_0010445,0000518,1,True,50,cascade,multiple,mean,0000518;7000000;0001011;0001532;0001592
sgmnet-fingervein,140,11k_Hands::0000518::Hand_0010445,0000518,1,True,50,cascade,multiple,mean,0000518;0001592;0001588;0001011;7000000
aspanformer,140,11k_Hands::0000518::Hand_0010445,0000518,11,False,50,cascade,multiple,mean,0000019;0000588;0000506;0001592;0000066
deepdetect,140,11k_Hands::0000518::Hand_0010445,0000518,3,False,50,cascade,multiple,mean,7000000;0000019;0000518;0001011;0000506
loftr,144,11k_Hands::0001588::Hand_0003044,0001588,1,True,50,cascade,multiple,mean,0001588;0001033;0000546;0001034;0001549
orb-fingervein,144,11k_Hands::0001588::Hand_0003044,0001588,1,True,50,cascade,multiple,mean,0001588;0001549;0000546;0001074;7000000
sift-fingervein,144,11k_Hands::0001588::Hand_0003044,0001588,1,True,50,cascade,multiple,mean,0001588;0001033;0000546;1100000;0001549
superglue-fingervein,144,11k_Hands::0001588::Hand_0003044,0001588,1,True,50,cascade,multiple,mean,0001588;0001549;7000000;0000066;0001033
sgmnet-fingervein,144,11k_Hands::0001588::Hand_0003044,0001588,1,True,50,cascade,multiple,mean,0001588;0001003;7000000;0000518;0001535
aspanformer,144,11k_Hands::0001588::Hand_0003044,0001588,11,False,50,cascade,multiple,mean,0000574;0001535;0001074;0000066;7000000
deepdetect,144,11k_Hands::0001588::Hand_0003044,0001588,1,True,50,cascade,multiple,mean,0001588;0001003;0001535;0000518;1100000
loftr,148,11k_Hands::0001033::Hand_0004599,0001033,1,True,50,cascade,multiple,mean,0001033;0001034;0000588;0000019;0000088
orb-fingervein,148,11k_Hands::0001033::Hand_0004599,0001033,1,True,50,cascade,multiple,mean,0001033;0001034;0000546;0000019;0000588
sift-fingervein,148,11k_Hands::0001033::Hand_0004599,0001033,1,True,50,cascade,multiple,mean,0001033;0000588;0001085;0001594;0001034
superglue-fingervein,148,11k_Hands::0001033::Hand_0004599,0001033,1,True,50,cascade,multiple,mean,0001033;0000019;0000588;0001034;0000572
sgmnet-fingervein,148,11k_Hands::0001033::Hand_0004599,0001033,1,True,50,cascade,multiple,mean,0001033;0000088;0000588;0001009;0001034
aspanformer,148,11k_Hands::0001033::Hand_0004599,0001033,12,False,50,cascade,multiple,mean,0001567;0000088;0000019;0001009;0000588
deepdetect,148,11k_Hands::0001033::Hand_0004599,0001033,3,False,50,cascade,multiple,mean,0000088;0000588;0001033;0001009;0000023
loftr,152,11k_Hands::2000000::Hand_0009475,2000000,1,True,50,cascade,multiple,mean,2000000;0001034;0000066;0001090;0000084
orb-fingervein,152,11k_Hands::2000000::Hand_0009475,2000000,1,True,50,cascade,multiple,mean,2000000;0000025;0001567;0000524;0000581
sift-fingervein,152,11k_Hands::2000000::Hand_0009475,2000000,1,True,50,cascade,multiple,mean,2000000;0001034;0000524;0001090;0001550
superglue-fingervein,152,11k_Hands::2000000::Hand_0009475,2000000,1,True,50,cascade,multiple,mean,2000000;0000025;0000524;0001085;0000065
sgmnet-fingervein,152,11k_Hands::2000000::Hand_0009475,2000000,1,True,50,cascade,multiple,mean,2000000;0001592;0000524;0001085;0000066
aspanformer,152,11k_Hands::2000000::Hand_0009475,2000000,13,False,50,cascade,multiple,mean,0001567;0000084;0001592;0000065;0001550
deepdetect,152,11k_Hands::2000000::Hand_0009475,2000000,1,True,50,cascade,multiple,mean,2000000;0000025;0001532;0001034;0001550
loftr,156,11k_Hands::0001589::Hand_0011703,0001589,1,True,50,cascade,multiple,mean,0001589;0000546;0001011;0001033;0000088
orb-fingervein,156,11k_Hands::0001589::Hand_0011703,0001589,1,True,50,cascade,multiple,mean,0001589;0000088;0001039;0001033;0000546
sift-fingervein,156,11k_Hands::0001589::Hand_0011703,0001589,1,True,50,cascade,multiple,mean,0001589;0000023;0001532;1100000;0001011
superglue-fingervein,156,11k_Hands::0001589::Hand_0011703,0001589,1,True,50,cascade,multiple,mean,0001589;0000088;0000023;0001550;0000546
sgmnet-fingervein,156,11k_Hands::0001589::Hand_0011703,0001589,1,True,50,cascade,multiple,mean,0001589;0000088;0001550;0000019;0000546
aspanformer,156,11k_Hands::0001589::Hand_0011703,0001589,13,False,50,cascade,multiple,mean,0001567;0000088;0000019;0000065;0001550
deepdetect,156,11k_Hands::0001589::Hand_0011703,0001589,1,True,50,cascade,multiple,mean,0001589;0001034;0001033;0000088;0001550
loftr,160,11k_Hands::0001051::Hand_0006980,0001051,1,True,50,cascade,multiple,mean,0001051;0000501;0001549;0000588;0001589
orb-fingervein,160,11k_Hands::0001051::Hand_0006980,0001051,1,True,50,cascade,multiple,mean,0001051;0001549;0000501;0001540;2000000
sift-fingervein,160,11k_Hands::0001051::Hand_0006980,0001051,1,True,50,cascade,multiple,mean,0001051;0000501;0001549;0001003;0001594
superglue-fingervein,160,11k_Hands::0001051::Hand_0006980,0001051,1,True,50,cascade,multiple,mean,0001051;0001549;0001589;0000501;0000588
sgmnet-fingervein,160,11k_Hands::0001051::Hand_0006980,0001051,1,True,50,cascade,multiple,mean,0001051;0001549;0000063;0000501;0000588
aspanformer,160,11k_Hands::0001051::Hand_0006980,0001051,12,False,50,cascade,multiple,mean,0000588;0001550;0000581;0001555;0001540
deepdetect,160,11k_Hands::0001051::Hand_0006980,0001051,1,True,50,cascade,multiple,mean,0001051;0001594;0000501;0001549;1100000
loftr,164,11k_Hands::0000067::Hand_0001882,0000067,1,True,50,cascade,multiple,mean,0000067;1100000;0001549;0001555;0000088
orb-fingervein,164,11k_Hands::0000067::Hand_0001882,0000067,1,True,50,cascade,multiple,mean,0000067;0001588;0000573;0001549;7000000
sift-fingervein,164,11k_Hands::0000067::Hand_0001882,0000067,1,True,50,cascade,multiple,mean,0000067;0001567;0001594;0001588;0000572
superglue-fingervein,164,11k_Hands::0000067::Hand_0001882,0000067,1,True,50,cascade,multiple,mean,0000067;0001549;0001555;0001540;1100000
sgmnet-fingervein,164,11k_Hands::0000067::Hand_0001882,0000067,1,True,50,cascade,multiple,mean,0000067;0001549;0001555;7000000;0001594
aspanformer,164,11k_Hands::0000067::Hand_0001882,0000067,14,False,50,cascade,multiple,mean,0001567;0000088;0000084;0000572;0001555
deepdetect,164,11k_Hands::0000067::Hand_0001882,0000067,1,True,50,cascade,multiple,mean,0000067;0001588;1100000;0000573;0000572
loftr,168,11k_Hands::0001039::Hand_0003957,0001039,1,True,50,cascade,multiple,mean,0001039;0001588;0000588;0001518;0000088
orb-fingervein,168,11k_Hands::0001039::Hand_0003957,0001039,1,True,50,cascade,multiple,mean,0001039;0001588;0001567;0000084;0000088
sift-fingervein,168,11k_Hands::0001039::Hand_0003957,0001039,2,False,50,cascade,multiple,mean,0001588;0001039;0001051;0001035;0000588
superglue-fingervein,168,11k_Hands::0001039::Hand_0003957,0001039,4,False,50,cascade,multiple,mean,0000008;0001518;0001009;0001039;0000084
sgmnet-fingervein,168,11k_Hands::0001039::Hand_0003957,0001039,1,True,50,cascade,multiple,mean,0001039;0000572;0001009;0000008;0000067
aspanformer,168,11k_Hands::0001039::Hand_0003957,0001039,13,False,50,cascade,multiple,mean,0001567;0000088;0001009;0000588;0000084
deepdetect,168,11k_Hands::0001039::Hand_0003957,0001039,1,True,50,cascade,multiple,mean,0001039;0000588;0000088;0000084;0001051
loftr,172,11k_Hands::0001035::Hand_0004353,0001035,1,True,50,cascade,multiple,mean,0001035;0000019;0001567;0000581;0001090
orb-fingervein,172,11k_Hands::0001035::Hand_0004353,0001035,1,True,50,cascade,multiple,mean,0001035;0000088;2000000;0001567;0001589
sift-fingervein,172,11k_Hands::0001035::Hand_0004353,0001035,1,True,50,cascade,multiple,mean,0001035;0001550;0001090;0000019;0000088
superglue-fingervein,172,11k_Hands::0001035::Hand_0004353,0001035,1,True,50,cascade,multiple,mean,0001035;0001589;0000088;0000019;0001567
sgmnet-fingervein,172,11k_Hands::0001035::Hand_0004353,0001035,1,True,50,cascade,multiple,mean,0001035;0001540;0000581;2000000;0000506
aspanformer,172,11k_Hands::0001035::Hand_0004353,0001035,13,False,50,cascade,multiple,mean,0001567;0000088;0000019;0001009;0000506
deepdetect,172,11k_Hands::0001035::Hand_0004353,0001035,1,True,50,cascade,multiple,mean,0001035;0000088;0001051;0000506;0001567
loftr,176,11k_Hands::0001003::Hand_0011456,0001003,1,True,50,cascade,multiple,mean,0001003;0001560;0000023;0001535;0001555
orb-fingervein,176,11k_Hands::0001003::Hand_0011456,0001003,1,True,50,cascade,multiple,mean,0001003;0000023;1100000;0001560;0001535
sift-fingervein,176,11k_Hands::0001003::Hand_0011456,0001003,1,True,50,cascade,multiple,mean,0001003;0001074;0000546;2000000;0001555
superglue-fingervein,176,11k_Hands::0001003::Hand_0011456,0001003,1,True,50,cascade,multiple,mean,0001003;0001035;0000574;0001560;0001074
sgmnet-fingervein,176,11k_Hands::0001003::Hand_0011456,0001003,1,True,50,cascade,multiple,mean,0001003;0000506;0001560;0000546;1100000
aspanformer,176,11k_Hands::0001003::Hand_0011456,0001003,15,False,50,cascade,multiple,mean,0001567;0000088;0000574;0000506;0001535
deepdetect,176,11k_Hands::0001003::Hand_0011456,0001003,1,True,50,cascade,multiple,mean,0001003;0000506;1100000;0000088;0001567
loftr,180,11k_Hands::0000038::Hand_0001652,0000038,1,True,50,cascade,multiple,mean,0000038;0001555;0001588;0000008;0001549
orb-fingervein,180,11k_Hands::0000038::Hand_0001652,0000038,1,True,50,cascade,multiple,mean,0000038;0001555;0001535;0000524;0001003
sift-fingervein,180,11k_Hands::0000038::Hand_0001652,0000038,1,True,50,cascade,multiple,mean,0000038;0000008;0001050;0000581;0001550
superglue-fingervein,180,11k_Hands::0000038::Hand_0001652,0000038,1,True,50,cascade,multiple,mean,0000038;0000581;0001550;0000008;0001050
sgmnet-fingervein,180,11k_Hands::0000038::Hand_0001652,0000038,1,True,50,cascade,multiple,mean,0000038;0000581;0000063;0001560;0000524
aspanformer,180,11k_Hands::0000038::Hand_0001652,0000038,12,False,50,cascade,multiple,mean,0001567;0001535;0001550;0000581;0001555
deepdetect,180,11k_Hands::0000038::Hand_0001652,0000038,1,True,50,cascade,multiple,mean,0000038;0000008;0001555;0001567;0001003
loftr,184,11k_Hands::0001090::Hand_0010731,0001090,1,True,50,cascade,multiple,mean,0001090;1100000;0000501;0000573;0000019
orb-fingervein,184,11k_Hands::0001090::Hand_0010731,0001090,1,True,50,cascade,multiple,mean,0001090;0000501;0000518;0001567;0000019
sift-fingervein,184,11k_Hands::0001090::Hand_0010731,0001090,1,True,50,cascade,multiple,mean,0001090;0001035;0001003;2000000;0000088
superglue-fingervein,184,11k_Hands::0001090::Hand_0010731,0001090,1,True,50,cascade,multiple,mean,0001090;0001550;0000501;0000019;0000088
sgmnet-fingervein,184,11k_Hands::0001090::Hand_0010731,0001090,1,True,50,cascade,multiple,mean,0001090;0001003;0000019;0000501;0001594
aspanformer,184,11k_Hands::0001090::Hand_0010731,0001090,14,False,50,cascade,multiple,mean,0001567;0000088;0000019;0001009;0001550
deepdetect,184,11k_Hands::0001090::Hand_0010731,0001090,1,True,50,cascade,multiple,mean,0001090;2000000;0001567;0001035;0001009
loftr,188,11k_Hands::0001532::Hand_0007140,0001532,1,True,50,cascade,multiple,mean,0001532;0000518;0001549;0000506;1100000
orb-fingervein,188,11k_Hands::0001532::Hand_0007140,0001532,1,True,50,cascade,multiple,mean,0001532;0001567;1100000;0000019;0000501
sift-fingervein,188,11k_Hands::0001532::Hand_0007140,0001532,1,True,50,cascade,multiple,mean,0001532;0001549;0000501;0001540;7000000
superglue-fingervein,188,11k_Hands::0001532::Hand_0007140,0001532,1,True,50,cascade,multiple,mean,0001532;0000506;1100000;0000518;0001074
sgmnet-fingervein,188,11k_Hands::0001532::Hand_0007140,0001532,1,True,50,cascade,multiple,mean,0001532;0000501;7000000;0000019;1100000
aspanformer,188,11k_Hands::0001532::Hand_0007140,0001532,14,False,50,cascade,multiple,mean,0001567;0000019;0000506;0001074;0000581
deepdetect,188,11k_Hands::0001532::Hand_0007140,0001532,1,True,50,cascade,multiple,mean,0001532;0001011;1100000;0000581;0001549
loftr,192,11k_Hands::0000501::Hand_0008267,0000501,1,True,50,cascade,multiple,mean,0000501;0000518;0001560;0000524;0001532
orb-fingervein,192,11k_Hands::0000501::Hand_0008267,0000501,1,True,50,cascade,multiple,mean,0000501;0000588;0000518;0001560;0001567
sift-fingervein,192,11k_Hands::0000501::Hand_0008267,0000501,1,True,50,cascade,multiple,mean,0000501;0000574;0000524;0001560;0001532
superglue-fingervein,192,11k_Hands::0000501::Hand_0008267,0000501,3,False,50,cascade,multiple,mean,0000518;0000524;0000501;0001532;0000588
sgmnet-fingervein,192,11k_Hands::0000501::Hand_0008267,0000501,1,True,50,cascade,multiple,mean,0000501;0000524;0001560;0000588;0000088
aspanformer,192,11k_Hands::0000501::Hand_0008267,0000501,15,False,50,cascade,multiple,mean,0001567;0000088;0000588;0000574;7000000
deepdetect,192,11k_Hands::0000501::Hand_0008267,0000501,3,False,50,cascade,multiple,mean,0001085;0001567;0000501;0000546;0001034
loftr,196,11k_Hands::0001050::Hand_0004836,0001050,1,True,50,cascade,multiple,mean,0001050;0001034;0001535;0000019;0001560
orb-fingervein,196,11k_Hands::0001050::Hand_0004836,0001050,1,True,50,cascade,multiple,mean,0001050;0001535;0000066;0001550;1100000
sift-fingervein,196,11k_Hands::0001050::Hand_0004836,0001050,1,True,50,cascade,multiple,mean,0001050;0001535;0001550;0001560;0001034
superglue-fingervein,196,11k_Hands::0001050::Hand_0004836,0001050,1,True,50,cascade,multiple,mean,0001050;0001594;0001034;0001535;0000066
sgmnet-fingervein,196,11k_Hands::0001050::Hand_0004836,0001050,1,True,50,cascade,multiple,mean,0001050;0001550;0001034;0000066;0001560
aspanformer,196,11k_Hands::0001050::Hand_0004836,0001050,15,False,50,cascade,multiple,mean,0001567;0000088;0000019;0001009;0000588
deepdetect,196,11k_Hands::0001050::Hand_0004836,0001050,1,True,50,cascade,multiple,mean,0001050;0001535;0001594;0001034;1100000
loftr,200,11k_Hands::0000063::Hand_0000569,0000063,1,True,50,cascade,multiple,mean,0000063;0000025;0001532;0000066;0001033
orb-fingervein,200,11k_Hands::0000063::Hand_0000569,0000063,1,True,50,cascade,multiple,mean,0000063;0000501;0000088;0001033;0001550
sift-fingervein,200,11k_Hands::0000063::Hand_0000569,0000063,1,True,50,cascade,multiple,mean,0000063;0000501;0000038;0001009;0001555
superglue-fingervein,200,11k_Hands::0000063::Hand_0000569,0000063,1,True,50,cascade,multiple,mean,0000063;0001532;0001085;0000025;0000088
sgmnet-fingervein,200,11k_Hands::0000063::Hand_0000569,0000063,1,True,50,cascade,multiple,mean,0000063;0001050;0001550;0000025;0000066
aspanformer,200,11k_Hands::0000063::Hand_0000569,0000063,15,False,50,cascade,multiple,mean,0001567;0000088;0001009;0000065;0001550
deepdetect,200,11k_Hands::0000063::Hand_0000569,0000063,3,False,50,cascade,multiple,mean,0001085;0001532;0000063;0000025;0000065
