matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
superglue-fingervein,140,MMCBNU_6000::020::09::L::fore,020,1,True,50,cascade,multiple,mean,020;003;082;015;004
sgmnet-fingervein,140,MMCBNU_6000::020::09::L::fore,020,5,False,50,cascade,multiple,mean,055;018;029;100;020
aspanformer,140,MMCBNU_6000::020::09::L::fore,020,1,True,50,cascade,multiple,mean,020;095;003;004;007
deepdetect,140,MMCBNU_6000::020::09::L::fore,020,1,True,50,cascade,multiple,mean,020;018;100;095;052
loftr,144,MMCBNU_6000::083::07::L::fore,083,1,True,50,cascade,multiple,mean,083;005;063;015;095
orb-fingervein,144,MMCBNU_6000::083::07::L::fore,083,5,False,50,cascade,multiple,mean,005;058;052;095;083
sift-fingervein,144,MMCBNU_6000::083::07::L::fore,083,2,False,50,cascade,multiple,mean,054;083;017;095;069
superglue-fingervein,144,MMCBNU_6000::083::07::L::fore,083,1,True,50,cascade,multiple,mean,083;082;015;004;095
sgmnet-fingervein,144,MMCBNU_6000::083::07::L::fore,083,13,False,50,cascade,multiple,mean,015;005;036;058;100
aspanformer,144,MMCBNU_6000::083::07::L::fore,083,2,False,50,cascade,multiple,mean,036;083;068;100;087
deepdetect,144,MMCBNU_6000::083::07::L::fore,083,14,False,50,cascade,multiple,mean,072;100;054;017;069
loftr,148,MMCBNU_6000::068::09::L::fore,068,1,True,50,cascade,multiple,mean,068;015;006;085;089
orb-fingervein,148,MMCBNU_6000::068::09::L::fore,068,14,False,50,cascade,multiple,mean,001;017;100;065;089
sift-fingervein,148,MMCBNU_6000::068::09::L::fore,068,1,True,50,cascade,multiple,mean,068;089;054;047;006
superglue-fingervein,148,MMCBNU_6000::068::09::L::fore,068,1,True,50,cascade,multiple,mean,068;082;015;004;095
sgmnet-fingervein,148,MMCBNU_6000::068::09::L::fore,068,13,False,50,cascade,multiple,mean,082;065;015;089;100
aspanformer,148,MMCBNU_6000::068::09::L::fore,068,2,False,50,cascade,multiple,mean,017;068;047;100;054
deepdetect,148,MMCBNU_6000::068::09::L::fore,068,5,False,50,cascade,multiple,mean,047;006;100;065;068
loftr,152,MMCBNU_6000::007::02::L::fore,007,1,True,50,cascade,multiple,mean,007;005;015;096;065
orb-fingervein,152,MMCBNU_6000::007::02::L::fore,007,4,False,50,cascade,multiple,mean,090;030;068;007;065
sift-fingervein,152,MMCBNU_6000::007::02::L::fore,007,3,False,50,cascade,multiple,mean,068;072;007;030;001
superglue-fingervein,152,MMCBNU_6000::007::02::L::fore,007,1,True,50,cascade,multiple,mean,007;082;015;004;095
sgmnet-fingervein,152,MMCBNU_6000::007::02::L::fore,007,6,False,50,cascade,multiple,mean,058;036;090;005;072
aspanformer,152,MMCBNU_6000::007::02::L::fore,007,1,True,50,cascade,multiple,mean,007;058;068;072;047
deepdetect,152,MMCBNU_6000::007::02::L::fore,007,8,False,50,cascade,multiple,mean,047;058;015;072;036
loftr,156,MMCBNU_6000::006::08::L::fore,006,43,False,50,cascade,multiple,mean,085;025;007;014;095
orb-fingervein,156,MMCBNU_6000::006::08::L::fore,006,43,False,50,cascade,multiple,mean,068;085;014;007;017
sift-fingervein,156,MMCBNU_6000::006::08::L::fore,006,42,False,50,cascade,multiple,mean,014;095;091;020;007
superglue-fingervein,156,MMCBNU_6000::006::08::L::fore,006,39,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,156,MMCBNU_6000::006::08::L::fore,006,43,False,50,cascade,multiple,mean,082;025;091;095;072
aspanformer,156,MMCBNU_6000::006::08::L::fore,006,39,False,50,cascade,multiple,mean,091;020;082;015;004
deepdetect,156,MMCBNU_6000::006::08::L::fore,006,43,False,50,cascade,multiple,mean,072;095;091;068;020
loftr,160,MMCBNU_6000::025::02::L::fore,025,2,False,50,cascade,multiple,mean,055;025;089;095;014
orb-fingervein,160,MMCBNU_6000::025::02::L::fore,025,2,False,50,cascade,multiple,mean,014;025;087;058;089
sift-fingervein,160,MMCBNU_6000::025::02::L::fore,025,5,False,50,cascade,multiple,mean,089;036;032;095;025
superglue-fingervein,160,MMCBNU_6000::025::02::L::fore,025,1,True,50,cascade,multiple,mean,025;082;015;004;095
sgmnet-fingervein,160,MMCBNU_6000::025::02::L::fore,025,6,False,50,cascade,multiple,mean,005;058;098;082;065
aspanformer,160,MMCBNU_6000::025::02::L::fore,025,1,True,50,cascade,multiple,mean,025;014;012;036;095
deepdetect,160,MMCBNU_6000::025::02::L::fore,025,9,False,50,cascade,multiple,mean,065;036;058;005;078
loftr,164,MMCBNU_6000::063::05::L::fore,063,1,True,50,cascade,multiple,mean,063;006;005;089;021
orb-fingervein,164,MMCBNU_6000::063::05::L::fore,063,5,False,50,cascade,multiple,mean,006;005;030;039;063
sift-fingervein,164,MMCBNU_6000::063::05::L::fore,063,2,False,50,cascade,multiple,mean,039;063;089;072;083
superglue-fingervein,164,MMCBNU_6000::063::05::L::fore,063,1,True,50,cascade,multiple,mean,063;082;015;004;095
sgmnet-fingervein,164,MMCBNU_6000::063::05::L::fore,063,8,False,50,cascade,multiple,mean,005;025;021;006;095
aspanformer,164,MMCBNU_6000::063::05::L::fore,063,1,True,50,cascade,multiple,mean,063;032;003;080;100
deepdetect,164,MMCBNU_6000::063::05::L::fore,063,2,False,50,cascade,multiple,mean,072;063;025;021;083
loftr,168,MMCBNU_6000::023::08::L::fore,023,1,True,50,cascade,multiple,mean,023;014;015;089;082
orb-fingervein,168,MMCBNU_6000::023::08::L::fore,023,1,True,50,cascade,multiple,mean,023;001;026;018;089
sift-fingervein,168,MMCBNU_6000::023::08::L::fore,023,1,True,50,cascade,multiple,mean,023;091;014;082;018
superglue-fingervein,168,MMCBNU_6000::023::08::L::fore,023,1,True,50,cascade,multiple,mean,023;082;015;004;095
sgmnet-fingervein,168,MMCBNU_6000::023::08::L::fore,023,5,False,50,cascade,multiple,mean,082;015;029;058;023
aspanformer,168,MMCBNU_6000::023::08::L::fore,023,1,True,50,cascade,multiple,mean,023;014;058;091;004
deepdetect,168,MMCBNU_6000::023::08::L::fore,023,1,True,50,cascade,multiple,mean,023;018;014;091;026
loftr,172,MMCBNU_6000::069::03::L::fore,069,1,True,50,cascade,multiple,mean,069;082;044;055;095
orb-fingervein,172,MMCBNU_6000::069::03::L::fore,069,9,False,50,cascade,multiple,mean,100;044;001;026;098
sift-fingervein,172,MMCBNU_6000::069::03::L::fore,069,2,False,50,cascade,multiple,mean,100;069;001;004;015
superglue-fingervein,172,MMCBNU_6000::069::03::L::fore,069,1,True,50,cascade,multiple,mean,069;082;015;004;095
sgmnet-fingervein,172,MMCBNU_6000::069::03::L::fore,069,4,False,50,cascade,multiple,mean,082;028;044;069;026
aspanformer,172,MMCBNU_6000::069::03::L::fore,069,2,False,50,cascade,multiple,mean,004;069;044;100;070
deepdetect,172,MMCBNU_6000::069::03::L::fore,069,1,True,50,cascade,multiple,mean,069;055;015;076;004
loftr,176,MMCBNU_6000::059::04::L::fore,059,45,False,50,cascade,multiple,mean,096;047;082;005;001
orb-fingervein,176,MMCBNU_6000::059::04::L::fore,059,44,False,50,cascade,multiple,mean,036;091;082;015;004
sift-fingervein,176,MMCBNU_6000::059::04::L::fore,059,44,False,50,cascade,multiple,mean,065;070;082;026;096
superglue-fingervein,176,MMCBNU_6000::059::04::L::fore,059,44,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,176,MMCBNU_6000::059::04::L::fore,059,45,False,50,cascade,multiple,mean,065;082;029;036;005
aspanformer,176,MMCBNU_6000::059::04::L::fore,059,44,False,50,cascade,multiple,mean,070;032;096;029;026
deepdetect,176,MMCBNU_6000::059::04::L::fore,059,45,False,50,cascade,multiple,mean,036;091;070;018;082
loftr,180,MMCBNU_6000::039::03::L::fore,039,1,True,50,cascade,multiple,mean,039;055;082;089;095
orb-fingervein,180,MMCBNU_6000::039::03::L::fore,039,1,True,50,cascade,multiple,mean,039;091;089;095;068
sift-fingervein,180,MMCBNU_6000::039::03::L::fore,039,3,False,50,cascade,multiple,mean,026;089;039;055;091
superglue-fingervein,180,MMCBNU_6000::039::03::L::fore,039,1,True,50,cascade,multiple,mean,039;082;015;004;095
sgmnet-fingervein,180,MMCBNU_6000::039::03::L::fore,039,13,False,50,cascade,multiple,mean,028;082;055;089;095
aspanformer,180,MMCBNU_6000::039::03::L::fore,039,1,True,50,cascade,multiple,mean,039;089;017;052;028
deepdetect,180,MMCBNU_6000::039::03::L::fore,039,2,False,50,cascade,multiple,mean,052;039;026;089;082
loftr,184,MMCBNU_6000::017::07::L::fore,017,1,True,50,cascade,multiple,mean,017;089;096;082;015
orb-fingervein,184,MMCBNU_6000::017::07::L::fore,017,1,True,50,cascade,multiple,mean,017;089;078;082;001
sift-fingervein,184,MMCBNU_6000::017::07::L::fore,017,1,True,50,cascade,multiple,mean,017;018;007;078;001
superglue-fingervein,184,MMCBNU_6000::017::07::L::fore,017,1,True,50,cascade,multiple,mean,017;082;015;004;095
sgmnet-fingervein,184,MMCBNU_6000::017::07::L::fore,017,9,False,50,cascade,multiple,mean,090;098;014;015;095
aspanformer,184,MMCBNU_6000::017::07::L::fore,017,1,True,50,cascade,multiple,mean,017;014;018;004;090
deepdetect,184,MMCBNU_6000::017::07::L::fore,017,4,False,50,cascade,multiple,mean,078;082;090;017;098
loftr,188,MMCBNU_6000::052::07::L::fore,052,48,False,50,cascade,multiple,mean,006;089;015;082;018
orb-fingervein,188,MMCBNU_6000::052::07::L::fore,052,48,False,50,cascade,multiple,mean,018;089;006;083;044
sift-fingervein,188,MMCBNU_6000::052::07::L::fore,052,48,False,50,cascade,multiple,mean,017;006;100;069;089
superglue-fingervein,188,MMCBNU_6000::052::07::L::fore,052,47,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,188,MMCBNU_6000::052::07::L::fore,052,48,False,50,cascade,multiple,mean,082;015;028;044;058
aspanformer,188,MMCBNU_6000::052::07::L::fore,052,48,False,50,cascade,multiple,mean,083;032;058;017;100
deepdetect,188,MMCBNU_6000::052::07::L::fore,052,48,False,50,cascade,multiple,mean,083;032;068;058;015
loftr,192,MMCBNU_6000::003::02::L::fore,003,49,False,50,cascade,multiple,mean,005;006;058;059;076
orb-fingervein,192,MMCBNU_6000::003::02::L::fore,003,49,False,50,cascade,multiple,mean,029;036;005;028;047
sift-fingervein,192,MMCBNU_6000::003::02::L::fore,003,48,False,50,cascade,multiple,mean,005;082;058;076;030
superglue-fingervein,192,MMCBNU_6000::003::02::L::fore,003,48,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,192,MMCBNU_6000::003::02::L::fore,003,49,False,50,cascade,multiple,mean,028;005;090;082;036
aspanformer,192,MMCBNU_6000::003::02::L::fore,003,49,False,50,cascade,multiple,mean,076;007;059;028;047
deepdetect,192,MMCBNU_6000::003::02::L::fore,003,49,False,50,cascade,multiple,mean,007;005;030;028;090
loftr,196,MMCBNU_6000::047::04::L::fore,047,49,False,50,cascade,multiple,mean,006;005;094;076;015
orb-fingervein,196,MMCBNU_6000::047::04::L::fore,047,49,False,50,cascade,multiple,mean,001;006;012;054;032
sift-fingervein,196,MMCBNU_6000::047::04::L::fore,047,49,False,50,cascade,multiple,mean,026;012;001;078;065
superglue-fingervein,196,MMCBNU_6000::047::04::L::fore,047,49,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,196,MMCBNU_6000::047::04::L::fore,047,49,False,50,cascade,multiple,mean,005;015;025;065;078
aspanformer,196,MMCBNU_6000::047::04::L::fore,047,49,False,50,cascade,multiple,mean,094;012;026;032;015
deepdetect,196,MMCBNU_6000::047::04::L::fore,047,49,False,50,cascade,multiple,mean,076;069;025;012;005
loftr,200,MMCBNU_6000::100::04::L::fore,100,50,False,50,cascade,multiple,mean,006;065;036;018;095
orb-fingervein,200,MMCBNU_6000::100::04::L::fore,100,50,False,50,cascade,multiple,mean,003;083;068;020;095
sift-fingervein,200,MMCBNU_6000::100::04::L::fore,100,50,False,50,cascade,multiple,mean,095;023;058;065;039
superglue-fingervein,200,MMCBNU_6000::100::04::L::fore,100,50,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,200,MMCBNU_6000::100::04::L::fore,100,50,False,50,cascade,multiple,mean,090;039;014;020;003
aspanformer,200,MMCBNU_6000::100::04::L::fore,100,50,False,50,cascade,multiple,mean,083;036;003;039;068
deepdetect,200,MMCBNU_6000::100::04::L::fore,100,50,False,50,cascade,multiple,mean,058;006;003;018;014
