matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
superglue-fingervein,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,cascade,multiple,mean,0001011;0001567;0000572;0001051;0001009
sgmnet-fingervein,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,cascade,multiple,mean,0001011;0001567;0000572;0000063;0000066
aspanformer,116,11k_Hands::0001011::Hand_0011096,0001011,11,False,50,cascade,multiple,mean,0001567;0000088;0000013;0001009;0001550
deepdetect,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,cascade,multiple,mean,0001011;0001567;0000063;0000067;0000066
loftr,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0001090;0000572;0000013;0000574
orb-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0000572;0000574;0001034;0000013
sift-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0001034;0000501;0000572;0000013
superglue-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0001567;0000572;0000588;0001009
sgmnet-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0001567;0001009;0001090;0000572
aspanformer,120,11k_Hands::0000004::Hand_0000672,0000004,12,False,50,cascade,multiple,mean,0001567;0000088;0000013;0001009;0000588
deepdetect,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0000572;0000506;0000013;0000588
loftr,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;0001567;0000004;0001051;0000588
orb-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;0000518;0001011;0000588;0001051
sift-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;0001550;0001011;0000066;0001567
superglue-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,12,False,50,cascade,multiple,mean,0001567;0000588;0000518;0000572;0001051
sgmnet-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;0000588;0001567;0001535;0001051
aspanformer,124,11k_Hands::0000524::Hand_0010920,0000524,11,False,50,cascade,multiple,mean,0001567;0000588;0000506;0001535;0001550
deepdetect,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;0001011;0001567;0000518;0000066
loftr,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001567;0001073;0001532;0000546
orb-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001073;0000004;0000063;0001034
sift-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001073;0001549;0000546;0001567
superglue-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,2,False,50,cascade,multiple,mean,0001567;0001593;0001073;0001090;0001532
sgmnet-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001567;0001532;0000546;0001090
aspanformer,128,11k_Hands::0001593::Hand_0000661,0001593,9,False,50,cascade,multiple,mean,0001567;0000084;0000019;0000546;0001073
deepdetect,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0000004;0001567;0000063;0001549
loftr,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001567;0001033;0001073;0000573
orb-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;7000000;0001011;0001567;0000573
sift-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001073;0000573;0000004;0001085
superglue-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,4,False,50,cascade,multiple,mean,0001033;0001567;0001073;0001034;0001051
sgmnet-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001567;7000000;0000573;0001073
aspanformer,132,11k_Hands::0001034::Hand_0004224,0001034,11,False,50,cascade,multiple,mean,0001567;0000084;0000572;7000000;0001073
deepdetect,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0000063;0001033;0001073;0001051
loftr,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001073;0000573;0001532;0000013
orb-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001535;0001033;0000013;0001073
sift-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001535;0001033;0001003;0000013
superglue-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,7,False,50,cascade,multiple,mean,0001073;0001033;0001535;0000066;0000573
sgmnet-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001532;0000573;0001073;0001033
aspanformer,136,11k_Hands::0001559::Hand_0006280,0001559,10,False,50,cascade,multiple,mean,0000013;0001535;0001550;0000066;0001555
deepdetect,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0000066;0001555;0000546;0001073
loftr,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001532;0001567;0001011;0000574
orb-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001011;0001532;0000506;0001588
sift-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001567;0000506;0001011;0001588
superglue-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001532;0001567;0000574;0001588
sgmnet-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001567;0001532;0001050;0001039
aspanformer,140,11k_Hands::0000518::Hand_0010437,0000518,8,False,50,cascade,multiple,mean,0001567;0000574;0000506;0000019;0001555
deepdetect,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001588;0001532;0001567;0001540
loftr,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001532;0000581;0001567;0001074
orb-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0000088;0000524;0000573;0000588
sift-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001532;0001567;0000588;0000518
superglue-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001567;0001532;0000588;0000573
sgmnet-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001567;0000573;0001532;0001074
aspanformer,144,11k_Hands::0001587::Hand_0006732,0001587,12,False,50,cascade,multiple,mean,0001567;0000088;0000013;0000588;0000084
deepdetect,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0000088;0001532;0001588;0001074
loftr,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001567;0000573;0000588;0001073
orb-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001073;0001035;0001587;0001550
sift-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001073;0001535;0001034;0000573
superglue-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001073;0000573;0001567;0000588
sgmnet-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001567;0000573;0001073;0000013
aspanformer,148,11k_Hands::0001033::Hand_0004532,0001033,12,False,50,cascade,multiple,mean,0001567;0000088;0000013;0000588;0001535
deepdetect,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001034;0000088;0001073;0001550
loftr,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000023;0001532;0000088;0000501
orb-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000088;0000501;0001549;0001550
sift-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0001532;0000023;0001549;0000088
superglue-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000023;0001567;0001549;0000088
sgmnet-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0001567;0001035;0001549;0000013
aspanformer,152,11k_Hands::1200000::Hand_0009862,1200000,10,False,50,cascade,multiple,mean,0001567;0000088;0000013;0000084;0001550
deepdetect,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;1000000;0000088;0000023;0001050
loftr,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0000574;0000588;0000524;0000067
orb-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0001051;0000588;0000506;0000067
sift-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0001051;0000067;0001587;0001540
superglue-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0000574;0000588;0001593;0000067
sgmnet-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0000588;0001051;0001050;0001593
aspanformer,156,11k_Hands::0001588::Hand_0003030,0001588,11,False,50,cascade,multiple,mean,0000588;0000574;0000506;0001550;0000066
deepdetect,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0001051;0000067;0000588;0001085
loftr,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0000588;0001039;0000573;0001033
orb-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0000573;0000588;0001090;0001033
sift-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0000573;0000588;0001003;0001090
superglue-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0000588;0001033;0001090;0000573
sgmnet-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0000573;0001035;0001090;0001033
aspanformer,160,11k_Hands::0001051::Hand_0006964,0001051,10,False,50,cascade,multiple,mean,0000588;0000066;0000572;7000000;0001540
deepdetect,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001039;0000588;0001033;0001035
loftr,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000573;0001567;0001051;0000066
orb-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0001550;0000573;0001051;0000506
sift-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000506;0000573;0001051;0000065
superglue-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0001567;0001550;0000573;0001518
sgmnet-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0001567;0001518;0000573;0000066
aspanformer,164,11k_Hands::0000067::Hand_0001858,0000067,12,False,50,cascade,multiple,mean,0001567;0000574;0000506;0000084;0000065
deepdetect,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000066;0000574;0001518;0001051
loftr,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;0000581;0000574;0000546;1200000
orb-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;1200000;0000546;0000581;0001550
sift-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;0001550;0000546;0001540;0001555
superglue-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,8,False,50,cascade,multiple,mean,0000581;0000574;1200000;0001034;0000546
sgmnet-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;0000581;0000546;1200000;0000501
aspanformer,168,11k_Hands::0001039::Hand_0003939,0001039,14,False,50,cascade,multiple,mean,0000574;0001550;0001074;0000066;0000572
deepdetect,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;0000574;0001540;0001588;0000581
loftr,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0001567;0000019;0001073;0001033
orb-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0001033;0001559;0001034;0000019
sift-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0001555;0000019;0001033;0001073
superglue-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,2,False,50,cascade,multiple,mean,0001567;0001035;0001073;0001033;0001559
sgmnet-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0001073;0001567;0001033;0000013
aspanformer,172,11k_Hands::0001035::Hand_0004318,0001035,13,False,50,cascade,multiple,mean,0001567;0000088;0000013;0001009;0000084
deepdetect,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0000088;0000028;0000013;0001034
loftr,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0001567;0000546;0000588;0000063
orb-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0000088;0000546;0000524;0000501
sift-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0000524;0000028;0000574;0000546
superglue-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,6,False,50,cascade,multiple,mean,0001567;0000546;0000588;0000063;0000574
sgmnet-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0001567;0001090;1000000;0000588
aspanformer,176,11k_Hands::0001003::Hand_0011450,0001003,11,False,50,cascade,multiple,mean,0001567;0000088;0000013;0001009;0000588
deepdetect,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0000088;0000588;0000028;0000501
loftr,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001567;0000588;0000574;0000013
orb-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001567;0000088;0001593;0001592
sift-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001535;0000588;0000013;0000546
superglue-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001567;0001592;0000588;0000546
sgmnet-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0000588;0000546;0001567;0001592
aspanformer,180,11k_Hands::0000028::Hand_0001016,0000028,14,False,50,cascade,multiple,mean,0001567;0000088;0000013;0001009;0000588
deepdetect,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001050;0000013;0000546;0000574
loftr,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0001567;0000588;0000066;0000573
orb-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0000588;0000066;0001567;7000000
sift-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0000066;0001051;0000573;0000588
superglue-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0001567;0000588;0000066;0000573
sgmnet-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0000588;0001567;0000573;0001039
aspanformer,184,11k_Hands::0001090::Hand_0010712,0001090,14,False,50,cascade,multiple,mean,0001567;0000588;0000066;0001555;7000000
deepdetect,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0001532;7000000;0000588;0000066
loftr,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001567;0000573;0000518;0000574
orb-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0000518;0001588;0000573;0001039
sift-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0000573;0001588;0001550;0000518
superglue-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001567;0001039;0000573;0001588
sgmnet-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001567;0001588;0000573;0001039
aspanformer,188,11k_Hands::0001532::Hand_0007116,0001532,15,False,50,cascade,multiple,mean,0001567;0000574;0000506;0001535;0001550
deepdetect,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0000573;0000028;0001550;0001039
loftr,192,11k_Hands::0000501::Hand_0008247,0000501,7,False,50,cascade,multiple,mean,0000588;0001567;0001532;0001073;0001090
orb-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,2,False,50,cascade,multiple,mean,0000588;0000501;0001090;0001567;0000066
sift-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,2,False,50,cascade,multiple,mean,0000066;0000501;0000588;0001039;0001567
superglue-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,15,False,50,cascade,multiple,mean,0001090;0000588;0000066;0001567;0001073
sgmnet-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,1,True,50,cascade,multiple,mean,0000501;0001035;0000588;0001090;0001567
aspanformer,192,11k_Hands::0000501::Hand_0008247,0000501,15,False,50,cascade,multiple,mean,0001567;0000588;0000506;0001550;0000066
deepdetect,192,11k_Hands::0000501::Hand_0008247,0000501,12,False,50,cascade,multiple,mean,0000588;0001090;0001567;0000066;0001051
loftr,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0000588;0000004;0000028;0000013
orb-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0001535;0000088;0000004;0001567
sift-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0000088;0000028;0001567;0000546
superglue-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0001567;0000546;0000004;0000588
sgmnet-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0000588;0000546;0000574;0001567
aspanformer,196,11k_Hands::0001050::Hand_0004789,0001050,15,False,50,cascade,multiple,mean,0001567;0000088;0000013;0001009;0000588
deepdetect,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0000574;0000088;0000028;0000588
loftr,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0001033;0000573;0001567;0000588
orb-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0001033;0000572;0000013;0001034
sift-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0001033;0000573;0001567;0001587
superglue-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,3,False,50,cascade,multiple,mean,0000588;0001033;0000063;0001532;0000573
sgmnet-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0000573;0001033;0001567;0001532
aspanformer,200,11k_Hands::0000063::Hand_0000562,0000063,15,False,50,cascade,multiple,mean,0001567;0000088;0000013;0001009;0000588
deepdetect,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0000573;0001009;0001532;0000572
