matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,128,Multi-PIE::108::108_01_02_110_00_crop_128,108,1,True,50,cascade,multiple,mean,108;029;071;027;196
sift-fingervein,128,Multi-PIE::108::108_01_02_110_00_crop_128,108,1,True,50,cascade,multiple,mean,108;008;007;040;189
superglue-fingervein,128,Multi-PIE::108::108_01_02_110_00_crop_128,108,1,True,50,cascade,multiple,mean,108;027;174;071;155
sgmnet-fingervein,128,Multi-PIE::108::108_01_02_110_00_crop_128,108,1,True,50,cascade,multiple,mean,108;174;029;009;007
aspanformer,128,Multi-PIE::108::108_01_02_110_00_crop_128,108,1,True,50,cascade,multiple,mean,108;164;029;174;027
deepdetect,128,Multi-PIE::108::108_01_02_110_00_crop_128,108,1,True,50,cascade,multiple,mean,108;009;027;007;040
loftr,132,Multi-PIE::057::057_01_02_110_17_crop_128,057,1,True,50,cascade,multiple,mean,057;152;029;248;007
orb-fingervein,132,Multi-PIE::057::057_01_02_110_17_crop_128,057,1,True,50,cascade,multiple,mean,057;196;207;008;036
sift-fingervein,132,Multi-PIE::057::057_01_02_110_17_crop_128,057,1,True,50,cascade,multiple,mean,057;009;207;008;189
superglue-fingervein,132,Multi-PIE::057::057_01_02_110_17_crop_128,057,1,True,50,cascade,multiple,mean,057;189;152;007;029
sgmnet-fingervein,132,Multi-PIE::057::057_01_02_110_17_crop_128,057,1,True,50,cascade,multiple,mean,057;241;189;215;029
aspanformer,132,Multi-PIE::057::057_01_02_110_17_crop_128,057,1,True,50,cascade,multiple,mean,057;241;007;009;237
deepdetect,132,Multi-PIE::057::057_01_02_110_17_crop_128,057,1,True,50,cascade,multiple,mean,057;007;207;215;196
loftr,136,Multi-PIE::115::115_01_01_110_19_crop_128,115,1,True,50,cascade,multiple,mean,115;237;215;002;029
orb-fingervein,136,Multi-PIE::115::115_01_01_110_19_crop_128,115,1,True,50,cascade,multiple,mean,115;215;002;195;027
sift-fingervein,136,Multi-PIE::115::115_01_01_110_19_crop_128,115,1,True,50,cascade,multiple,mean,115;237;024;144;215
superglue-fingervein,136,Multi-PIE::115::115_01_01_110_19_crop_128,115,2,False,50,cascade,multiple,mean,144;115;109;167;002
sgmnet-fingervein,136,Multi-PIE::115::115_01_01_110_19_crop_128,115,1,True,50,cascade,multiple,mean,115;024;215;164;152
aspanformer,136,Multi-PIE::115::115_01_01_110_19_crop_128,115,3,False,50,cascade,multiple,mean,167;237;115;195;029
deepdetect,136,Multi-PIE::115::115_01_01_110_19_crop_128,115,1,True,50,cascade,multiple,mean,115;029;058;237;152
loftr,140,Multi-PIE::151::151_01_02_110_04_crop_128,151,1,True,50,cascade,multiple,mean,151;063;164;051;247
orb-fingervein,140,Multi-PIE::151::151_01_02_110_04_crop_128,151,1,True,50,cascade,multiple,mean,151;036;029;072;247
sift-fingervein,140,Multi-PIE::151::151_01_02_110_04_crop_128,151,1,True,50,cascade,multiple,mean,151;207;247;238;215
superglue-fingervein,140,Multi-PIE::151::151_01_02_110_04_crop_128,151,1,True,50,cascade,multiple,mean,151;164;063;051;238
sgmnet-fingervein,140,Multi-PIE::151::151_01_02_110_04_crop_128,151,1,True,50,cascade,multiple,mean,151;063;051;036;007
aspanformer,140,Multi-PIE::151::151_01_02_110_04_crop_128,151,1,True,50,cascade,multiple,mean,151;215;109;036;164
deepdetect,140,Multi-PIE::151::151_01_02_110_04_crop_128,151,2,False,50,cascade,multiple,mean,036;151;007;029;063
loftr,144,Multi-PIE::072::072_01_02_110_11_crop_128,072,1,True,50,cascade,multiple,mean,072;009;164;195;167
orb-fingervein,144,Multi-PIE::072::072_01_02_110_11_crop_128,072,1,True,50,cascade,multiple,mean,072;009;195;109;196
sift-fingervein,144,Multi-PIE::072::072_01_02_110_11_crop_128,072,1,True,50,cascade,multiple,mean,072;174;195;109;088
superglue-fingervein,144,Multi-PIE::072::072_01_02_110_11_crop_128,072,1,True,50,cascade,multiple,mean,072;195;063;174;164
sgmnet-fingervein,144,Multi-PIE::072::072_01_02_110_11_crop_128,072,1,True,50,cascade,multiple,mean,072;174;009;088;164
aspanformer,144,Multi-PIE::072::072_01_02_110_11_crop_128,072,1,True,50,cascade,multiple,mean,072;234;109;155;088
deepdetect,144,Multi-PIE::072::072_01_02_110_11_crop_128,072,3,False,50,cascade,multiple,mean,167;109;072;009;164
loftr,148,Multi-PIE::208::208_01_01_110_16_crop_128,208,1,True,50,cascade,multiple,mean,208;190;238;041;167
orb-fingervein,148,Multi-PIE::208::208_01_01_110_16_crop_128,208,1,True,50,cascade,multiple,mean,208;109;180;247;167
sift-fingervein,148,Multi-PIE::208::208_01_01_110_16_crop_128,208,1,True,50,cascade,multiple,mean,208;109;108;247;237
superglue-fingervein,148,Multi-PIE::208::208_01_01_110_16_crop_128,208,1,True,50,cascade,multiple,mean,208;238;234;167;108
sgmnet-fingervein,148,Multi-PIE::208::208_01_01_110_16_crop_128,208,1,True,50,cascade,multiple,mean,208;060;234;109;238
aspanformer,148,Multi-PIE::208::208_01_01_110_16_crop_128,208,1,True,50,cascade,multiple,mean,208;241;167;190;180
deepdetect,148,Multi-PIE::208::208_01_01_110_16_crop_128,208,1,True,50,cascade,multiple,mean,208;230;237;041;180
loftr,152,Multi-PIE::002::002_01_02_110_12_crop_128,002,1,True,50,cascade,multiple,mean,002;115;041;196;071
orb-fingervein,152,Multi-PIE::002::002_01_02_110_12_crop_128,002,1,True,50,cascade,multiple,mean,002;009;071;027;196
sift-fingervein,152,Multi-PIE::002::002_01_02_110_12_crop_128,002,1,True,50,cascade,multiple,mean,002;071;179;041;144
superglue-fingervein,152,Multi-PIE::002::002_01_02_110_12_crop_128,002,1,True,50,cascade,multiple,mean,002;041;108;056;164
sgmnet-fingervein,152,Multi-PIE::002::002_01_02_110_12_crop_128,002,1,True,50,cascade,multiple,mean,002;027;009;230;041
aspanformer,152,Multi-PIE::002::002_01_02_110_12_crop_128,002,1,True,50,cascade,multiple,mean,002;215;071;144;060
deepdetect,152,Multi-PIE::002::002_01_02_110_12_crop_128,002,1,True,50,cascade,multiple,mean,002;071;056;060;041
loftr,156,Multi-PIE::195::195_01_02_110_08_crop_128,195,1,True,50,cascade,multiple,mean,195;051;196;189;027
orb-fingervein,156,Multi-PIE::195::195_01_02_110_08_crop_128,195,1,True,50,cascade,multiple,mean,195;238;234;087;196
sift-fingervein,156,Multi-PIE::195::195_01_02_110_08_crop_128,195,1,True,50,cascade,multiple,mean,195;196;189;087;057
superglue-fingervein,156,Multi-PIE::195::195_01_02_110_08_crop_128,195,2,False,50,cascade,multiple,mean,087;195;027;189;002
sgmnet-fingervein,156,Multi-PIE::195::195_01_02_110_08_crop_128,195,1,True,50,cascade,multiple,mean,195;196;115;238;144
aspanformer,156,Multi-PIE::195::195_01_02_110_08_crop_128,195,1,True,50,cascade,multiple,mean,195;027;238;234;088
deepdetect,156,Multi-PIE::195::195_01_02_110_08_crop_128,195,1,True,50,cascade,multiple,mean,195;152;189;196;234
loftr,160,Multi-PIE::207::207_01_01_110_18_crop_128,207,1,True,50,cascade,multiple,mean,207;164;115;190;063
orb-fingervein,160,Multi-PIE::207::207_01_01_110_18_crop_128,207,1,True,50,cascade,multiple,mean,207;009;115;058;144
sift-fingervein,160,Multi-PIE::207::207_01_01_110_18_crop_128,207,1,True,50,cascade,multiple,mean,207;009;180;057;241
superglue-fingervein,160,Multi-PIE::207::207_01_01_110_18_crop_128,207,1,True,50,cascade,multiple,mean,207;063;238;237;058
sgmnet-fingervein,160,Multi-PIE::207::207_01_01_110_18_crop_128,207,1,True,50,cascade,multiple,mean,207;237;115;063;190
aspanformer,160,Multi-PIE::207::207_01_01_110_18_crop_128,207,1,True,50,cascade,multiple,mean,207;241;009;164;008
deepdetect,160,Multi-PIE::207::207_01_01_110_18_crop_128,207,1,True,50,cascade,multiple,mean,207;009;036;164;008
loftr,164,Multi-PIE::041::041_01_01_110_08_crop_128,041,1,True,50,cascade,multiple,mean,041;152;063;007;151
orb-fingervein,164,Multi-PIE::041::041_01_01_110_08_crop_128,041,1,True,50,cascade,multiple,mean,041;027;071;109;164
sift-fingervein,164,Multi-PIE::041::041_01_01_110_08_crop_128,041,1,True,50,cascade,multiple,mean,041;027;063;152;071
superglue-fingervein,164,Multi-PIE::041::041_01_01_110_08_crop_128,041,1,True,50,cascade,multiple,mean,041;063;027;247;007
sgmnet-fingervein,164,Multi-PIE::041::041_01_01_110_08_crop_128,041,1,True,50,cascade,multiple,mean,041;071;008;063;247
aspanformer,164,Multi-PIE::041::041_01_01_110_08_crop_128,041,1,True,50,cascade,multiple,mean,041;027;164;029;152
deepdetect,164,Multi-PIE::041::041_01_01_110_08_crop_128,041,1,True,50,cascade,multiple,mean,041;247;071;027;152
loftr,168,Multi-PIE::179::179_01_02_110_16_crop_128,179,1,True,50,cascade,multiple,mean,179;238;180;237;184
orb-fingervein,168,Multi-PIE::179::179_01_02_110_16_crop_128,179,1,True,50,cascade,multiple,mean,179;007;167;184;029
sift-fingervein,168,Multi-PIE::179::179_01_02_110_16_crop_128,179,1,True,50,cascade,multiple,mean,179;029;180;007;040
superglue-fingervein,168,Multi-PIE::179::179_01_02_110_16_crop_128,179,1,True,50,cascade,multiple,mean,179;237;238;167;029
sgmnet-fingervein,168,Multi-PIE::179::179_01_02_110_16_crop_128,179,1,True,50,cascade,multiple,mean,179;184;238;167;241
aspanformer,168,Multi-PIE::179::179_01_02_110_16_crop_128,179,1,True,50,cascade,multiple,mean,179;184;057;238;241
deepdetect,168,Multi-PIE::179::179_01_02_110_16_crop_128,179,3,False,50,cascade,multiple,mean,007;184;179;040;109
loftr,172,Multi-PIE::234::234_01_02_110_14_crop_128,234,1,True,50,cascade,multiple,mean,234;164;041;009;248
orb-fingervein,172,Multi-PIE::234::234_01_02_110_14_crop_128,234,1,True,50,cascade,multiple,mean,234;248;174;057;036
sift-fingervein,172,Multi-PIE::234::234_01_02_110_14_crop_128,234,1,True,50,cascade,multiple,mean,234;060;152;041;058
superglue-fingervein,172,Multi-PIE::234::234_01_02_110_14_crop_128,234,2,False,50,cascade,multiple,mean,174;234;152;057;029
sgmnet-fingervein,172,Multi-PIE::234::234_01_02_110_14_crop_128,234,1,True,50,cascade,multiple,mean,234;152;009;164;029
aspanformer,172,Multi-PIE::234::234_01_02_110_14_crop_128,234,1,True,50,cascade,multiple,mean,234;057;152;164;027
deepdetect,172,Multi-PIE::234::234_01_02_110_14_crop_128,234,1,True,50,cascade,multiple,mean,234;036;057;152;007
loftr,176,Multi-PIE::088::088_01_01_110_05_crop_128,088,1,True,50,cascade,multiple,mean,088;164;234;238;063
orb-fingervein,176,Multi-PIE::088::088_01_01_110_05_crop_128,088,1,True,50,cascade,multiple,mean,088;241;058;184;196
sift-fingervein,176,Multi-PIE::088::088_01_01_110_05_crop_128,088,1,True,50,cascade,multiple,mean,088;072;007;060;234
superglue-fingervein,176,Multi-PIE::088::088_01_01_110_05_crop_128,088,1,True,50,cascade,multiple,mean,088;063;234;164;007
sgmnet-fingervein,176,Multi-PIE::088::088_01_01_110_05_crop_128,088,1,True,50,cascade,multiple,mean,088;164;234;238;058
aspanformer,176,Multi-PIE::088::088_01_01_110_05_crop_128,088,1,True,50,cascade,multiple,mean,088;056;184;196;007
deepdetect,176,Multi-PIE::088::088_01_01_110_05_crop_128,088,1,True,50,cascade,multiple,mean,088;058;056;007;130
loftr,180,Multi-PIE::215::215_01_02_110_18_crop_128,215,1,True,50,cascade,multiple,mean,215;024;009;060;151
orb-fingervein,180,Multi-PIE::215::215_01_02_110_18_crop_128,215,1,True,50,cascade,multiple,mean,215;230;036;130;009
sift-fingervein,180,Multi-PIE::215::215_01_02_110_18_crop_128,215,1,True,50,cascade,multiple,mean,215;144;060;230;040
superglue-fingervein,180,Multi-PIE::215::215_01_02_110_18_crop_128,215,1,True,50,cascade,multiple,mean,215;190;130;009;189
sgmnet-fingervein,180,Multi-PIE::215::215_01_02_110_18_crop_128,215,1,True,50,cascade,multiple,mean,215;190;009;088;024
aspanformer,180,Multi-PIE::215::215_01_02_110_18_crop_128,215,1,True,50,cascade,multiple,mean,215;002;024;036;060
deepdetect,180,Multi-PIE::215::215_01_02_110_18_crop_128,215,1,True,50,cascade,multiple,mean,215;060;144;108;230
loftr,184,Multi-PIE::040::040_01_01_110_15_crop_128,040,1,True,50,cascade,multiple,mean,040;190;041;130;195
orb-fingervein,184,Multi-PIE::040::040_01_01_110_15_crop_128,040,1,True,50,cascade,multiple,mean,040;041;130;234;009
sift-fingervein,184,Multi-PIE::040::040_01_01_110_15_crop_128,040,1,True,50,cascade,multiple,mean,040;195;041;179;009
superglue-fingervein,184,Multi-PIE::040::040_01_01_110_15_crop_128,040,1,True,50,cascade,multiple,mean,040;190;195;041;009
sgmnet-fingervein,184,Multi-PIE::040::040_01_01_110_15_crop_128,040,1,True,50,cascade,multiple,mean,040;190;023;234;130
aspanformer,184,Multi-PIE::040::040_01_01_110_15_crop_128,040,1,True,50,cascade,multiple,mean,040;151;179;023;130
deepdetect,184,Multi-PIE::040::040_01_01_110_15_crop_128,040,1,True,50,cascade,multiple,mean,040;041;023;179;234
loftr,188,Multi-PIE::238::238_01_02_110_04_crop_128,238,1,True,50,cascade,multiple,mean,238;167;029;051;207
orb-fingervein,188,Multi-PIE::238::238_01_02_110_04_crop_128,238,1,True,50,cascade,multiple,mean,238;167;029;063;009
sift-fingervein,188,Multi-PIE::238::238_01_02_110_04_crop_128,238,1,True,50,cascade,multiple,mean,238;057;063;027;207
superglue-fingervein,188,Multi-PIE::238::238_01_02_110_04_crop_128,238,3,False,50,cascade,multiple,mean,051;007;238;057;215
sgmnet-fingervein,188,Multi-PIE::238::238_01_02_110_04_crop_128,238,1,True,50,cascade,multiple,mean,238;009;051;167;164
aspanformer,188,Multi-PIE::238::238_01_02_110_04_crop_128,238,1,True,50,cascade,multiple,mean,238;029;051;151;207
deepdetect,188,Multi-PIE::238::238_01_02_110_04_crop_128,238,1,True,50,cascade,multiple,mean,238;029;164;167;151
loftr,192,Multi-PIE::196::196_01_02_110_13_crop_128,196,1,True,50,cascade,multiple,mean,196;152;180;071;237
orb-fingervein,192,Multi-PIE::196::196_01_02_110_13_crop_128,196,1,True,50,cascade,multiple,mean,196;152;071;140;027
sift-fingervein,192,Multi-PIE::196::196_01_02_110_13_crop_128,196,1,True,50,cascade,multiple,mean,196;140;190;051;180
superglue-fingervein,192,Multi-PIE::196::196_01_02_110_13_crop_128,196,2,False,50,cascade,multiple,mean,238;196;190;071;152
sgmnet-fingervein,192,Multi-PIE::196::196_01_02_110_13_crop_128,196,1,True,50,cascade,multiple,mean,196;190;140;180;152
aspanformer,192,Multi-PIE::196::196_01_02_110_13_crop_128,196,1,True,50,cascade,multiple,mean,196;027;071;164;190
deepdetect,192,Multi-PIE::196::196_01_02_110_13_crop_128,196,2,False,50,cascade,multiple,mean,237;196;007;036;029
loftr,196,Multi-PIE::087::087_01_02_110_06_crop_128,087,1,True,50,cascade,multiple,mean,087;195;029;007;063
orb-fingervein,196,Multi-PIE::087::087_01_02_110_06_crop_128,087,1,True,50,cascade,multiple,mean,087;041;248;029;007
sift-fingervein,196,Multi-PIE::087::087_01_02_110_06_crop_128,087,1,True,50,cascade,multiple,mean,087;190;140;029;041
superglue-fingervein,196,Multi-PIE::087::087_01_02_110_06_crop_128,087,1,True,50,cascade,multiple,mean,087;063;190;151;195
sgmnet-fingervein,196,Multi-PIE::087::087_01_02_110_06_crop_128,087,1,True,50,cascade,multiple,mean,087;088;195;184;063
aspanformer,196,Multi-PIE::087::087_01_02_110_06_crop_128,087,1,True,50,cascade,multiple,mean,087;184;056;029;164
deepdetect,196,Multi-PIE::087::087_01_02_110_06_crop_128,087,1,True,50,cascade,multiple,mean,087;151;007;164;041
loftr,200,Multi-PIE::241::241_01_02_110_18_crop_128,241,1,True,50,cascade,multiple,mean,241;027;108;056;208
orb-fingervein,200,Multi-PIE::241::241_01_02_110_18_crop_128,241,1,True,50,cascade,multiple,mean,241;027;109;056;208
sift-fingervein,200,Multi-PIE::241::241_01_02_110_18_crop_128,241,1,True,50,cascade,multiple,mean,241;072;208;051;108
superglue-fingervein,200,Multi-PIE::241::241_01_02_110_18_crop_128,241,2,False,50,cascade,multiple,mean,051;241;167;109;072
sgmnet-fingervein,200,Multi-PIE::241::241_01_02_110_18_crop_128,241,1,True,50,cascade,multiple,mean,241;051;184;167;208
aspanformer,200,Multi-PIE::241::241_01_02_110_18_crop_128,241,1,True,50,cascade,multiple,mean,241;027;108;196;184
deepdetect,200,Multi-PIE::241::241_01_02_110_18_crop_128,241,1,True,50,cascade,multiple,mean,241;109;027;056;184
