matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,80,THU-FVFDT::594::1::test,594,5,False,50,cascade,single,max,489;67;30;342;594
sift-fingervein,80,THU-FVFDT::594::1::test,594,4,False,50,cascade,single,max,342;30;37;594;412
superglue-fingervein,80,THU-FVFDT::594::1::test,594,4,False,50,cascade,single,max,139;486;140;594;30
sgmnet-fingervein,80,THU-FVFDT::594::1::test,594,8,False,50,cascade,single,max,522;67;412;140;121
aspanformer,80,THU-FVFDT::594::1::test,594,3,False,50,cascade,single,max,93;412;594;139;37
deepdetect,80,THU-FVFDT::594::1::test,594,13,False,50,cascade,single,max,489;522;37;67;140
loftr,82,THU-FVFDT::213::1::train,213,1,True,50,cascade,single,max,213;432;355;140;126
orb-fingervein,82,THU-FVFDT::213::1::train,213,1,True,50,cascade,single,max,213;93;67;489;123
sift-fingervein,82,THU-FVFDT::213::1::train,213,8,False,50,cascade,single,max,486;416;608;67;139
superglue-fingervein,82,THU-FVFDT::213::1::train,213,3,False,50,cascade,single,max,43;608;213;432;139
sgmnet-fingervein,82,THU-FVFDT::213::1::train,213,5,False,50,cascade,single,max,67;324;126;355;213
aspanformer,82,THU-FVFDT::213::1::train,213,1,True,50,cascade,single,max,213;139;608;324;355
deepdetect,82,THU-FVFDT::213::1::train,213,4,False,50,cascade,single,max,93;139;355;213;123
loftr,84,THU-FVFDT::448::1::train,448,1,True,50,cascade,single,max,448;352;94;304;512
orb-fingervein,84,THU-FVFDT::448::1::train,448,42,False,50,cascade,single,max,512;412;94;246;324
sift-fingervein,84,THU-FVFDT::448::1::train,448,11,False,50,cascade,single,max,489;352;342;512;412
superglue-fingervein,84,THU-FVFDT::448::1::train,448,7,False,50,cascade,single,max,412;94;324;201;342
sgmnet-fingervein,84,THU-FVFDT::448::1::train,448,13,False,50,cascade,single,max,304;201;193;184;94
aspanformer,84,THU-FVFDT::448::1::train,448,1,True,50,cascade,single,max,448;412;324;246;304
deepdetect,84,THU-FVFDT::448::1::train,448,42,False,50,cascade,single,max,342;67;512;201;121
loftr,86,THU-FVFDT::171::1::train,171,45,False,50,cascade,single,max,201;416;512;242;448
orb-fingervein,86,THU-FVFDT::171::1::train,171,45,False,50,cascade,single,max,608;416;522;594;30
sift-fingervein,86,THU-FVFDT::171::1::train,171,44,False,50,cascade,single,max,242;448;201;43;123
superglue-fingervein,86,THU-FVFDT::171::1::train,171,45,False,50,cascade,single,max,512;242;448;201;82
sgmnet-fingervein,86,THU-FVFDT::171::1::train,171,45,False,50,cascade,single,max,82;416;123;201;30
aspanformer,86,THU-FVFDT::171::1::train,171,44,False,50,cascade,single,max,128;242;94;416;594
deepdetect,86,THU-FVFDT::171::1::train,171,45,False,50,cascade,single,max,522;94;448;608;123
loftr,88,THU-FVFDT::608::1::train,608,4,False,50,cascade,single,max,104;94;18;608;163
orb-fingervein,88,THU-FVFDT::608::1::train,608,2,False,50,cascade,single,max,298;608;352;94;18
sift-fingervein,88,THU-FVFDT::608::1::train,608,11,False,50,cascade,single,max,94;171;565;298;93
superglue-fingervein,88,THU-FVFDT::608::1::train,608,3,False,50,cascade,single,max,163;171;608;104;82
sgmnet-fingervein,88,THU-FVFDT::608::1::train,608,15,False,50,cascade,single,max,104;355;163;94;298
aspanformer,88,THU-FVFDT::608::1::train,608,46,False,50,cascade,single,max,355;94;82;93;163
deepdetect,88,THU-FVFDT::608::1::train,608,1,True,50,cascade,single,max,608;123;171;18;355
loftr,90,THU-FVFDT::37::1::test,37,1,True,50,cascade,single,max,37;139;189;94;416
orb-fingervein,90,THU-FVFDT::37::1::test,37,1,True,50,cascade,single,max,37;30;342;94;123
sift-fingervein,90,THU-FVFDT::37::1::test,37,4,False,50,cascade,single,max,201;489;355;37;121
superglue-fingervein,90,THU-FVFDT::37::1::test,37,2,False,50,cascade,single,max,189;37;139;201;123
sgmnet-fingervein,90,THU-FVFDT::37::1::test,37,1,True,50,cascade,single,max,37;201;342;601;121
aspanformer,90,THU-FVFDT::37::1::test,37,1,True,50,cascade,single,max,37;301;189;121;601
deepdetect,90,THU-FVFDT::37::1::test,37,1,True,50,cascade,single,max,37;94;123;30;184
loftr,92,THU-FVFDT::432::1::test,432,2,False,50,cascade,single,max,193;432;37;121;448
orb-fingervein,92,THU-FVFDT::432::1::test,432,7,False,50,cascade,single,max,301;37;193;45;304
sift-fingervein,92,THU-FVFDT::432::1::test,432,4,False,50,cascade,single,max,301;193;94;432;37
superglue-fingervein,92,THU-FVFDT::432::1::test,432,6,False,50,cascade,single,max,37;486;185;301;201
sgmnet-fingervein,92,THU-FVFDT::432::1::test,432,14,False,50,cascade,single,max,201;45;37;301;185
aspanformer,92,THU-FVFDT::432::1::test,432,46,False,50,cascade,single,max,201;121;352;324;304
deepdetect,92,THU-FVFDT::432::1::test,432,46,False,50,cascade,single,max,324;304;486;352;94
loftr,94,THU-FVFDT::82::1::train,82,1,True,50,cascade,single,max,82;139;342;512;304
orb-fingervein,94,THU-FVFDT::82::1::train,82,1,True,50,cascade,single,max,82;104;512;139;412
sift-fingervein,94,THU-FVFDT::82::1::train,82,9,False,50,cascade,single,max,128;512;412;355;104
superglue-fingervein,94,THU-FVFDT::82::1::train,82,2,False,50,cascade,single,max,128;82;298;342;201
sgmnet-fingervein,94,THU-FVFDT::82::1::train,82,1,True,50,cascade,single,max,82;409;342;298;324
aspanformer,94,THU-FVFDT::82::1::train,82,1,True,50,cascade,single,max,82;412;342;355;276
deepdetect,94,THU-FVFDT::82::1::train,82,2,False,50,cascade,single,max,522;82;45;298;139
loftr,96,THU-FVFDT::276::1::test,276,1,True,50,cascade,single,max,276;104;18;37;355
orb-fingervein,96,THU-FVFDT::276::1::test,276,10,False,50,cascade,single,max,189;30;104;18;171
sift-fingervein,96,THU-FVFDT::276::1::test,276,11,False,50,cascade,single,max,30;227;37;432;18
superglue-fingervein,96,THU-FVFDT::276::1::test,276,3,False,50,cascade,single,max,18;104;276;486;201
sgmnet-fingervein,96,THU-FVFDT::276::1::test,276,1,True,50,cascade,single,max,276;201;37;227;171
aspanformer,96,THU-FVFDT::276::1::test,276,7,False,50,cascade,single,max,140;227;486;121;171
deepdetect,96,THU-FVFDT::276::1::test,276,1,True,50,cascade,single,max,276;486;30;171;201
loftr,98,THU-FVFDT::163::1::test,163,1,True,50,cascade,single,max,163;313;184;139;104
orb-fingervein,98,THU-FVFDT::163::1::test,163,1,True,50,cascade,single,max,163;184;104;355;37
sift-fingervein,98,THU-FVFDT::163::1::test,163,4,False,50,cascade,single,max,355;18;313;163;601
superglue-fingervein,98,THU-FVFDT::163::1::test,163,2,False,50,cascade,single,max,104;163;213;432;139
sgmnet-fingervein,98,THU-FVFDT::163::1::test,163,1,True,50,cascade,single,max,163;432;355;313;342
aspanformer,98,THU-FVFDT::163::1::test,163,1,True,50,cascade,single,max,163;298;139;601;37
deepdetect,98,THU-FVFDT::163::1::test,163,2,False,50,cascade,single,max,184;163;298;213;355
loftr,100,THU-FVFDT::140::1::test,140,1,True,50,cascade,single,max,140;193;94;18;355
orb-fingervein,100,THU-FVFDT::140::1::test,140,3,False,50,cascade,single,max,193;227;140;185;282
sift-fingervein,100,THU-FVFDT::140::1::test,140,5,False,50,cascade,single,max,282;139;94;185;140
superglue-fingervein,100,THU-FVFDT::140::1::test,140,1,True,50,cascade,single,max,140;193;512;139;276
sgmnet-fingervein,100,THU-FVFDT::140::1::test,140,1,True,50,cascade,single,max,140;123;601;94;193
aspanformer,100,THU-FVFDT::140::1::test,140,2,False,50,cascade,single,max,185;140;94;601;276
deepdetect,100,THU-FVFDT::140::1::test,140,10,False,50,cascade,single,max,185;355;512;139;601
