matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
superglue-fingervein,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,cascade,multiple,mean,0001011;0000518;0000028;0000019;0001035
sgmnet-fingervein,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,cascade,multiple,mean,0001011;0000065;0000518;0000066;0001567
aspanformer,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,cascade,multiple,mean,0001011;0000019;0000518;0001035;0001567
deepdetect,116,11k_Hands::0001011::Hand_0011096,0001011,2,False,50,cascade,multiple,mean,0000518;0001011;0001009;0000506;0000088
loftr,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0000572;0001035;0001073;0000065
orb-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;7000000;0001532;0000572;0000065
sift-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0001555;0001588;0001003;0000028
superglue-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,2,False,50,cascade,multiple,mean,0000088;0000004;0000572;0000023;0001532
sgmnet-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0000088;0000023;0001588;0000572
aspanformer,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0000588;0000028;7000000;0001035
deepdetect,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,cascade,multiple,mean,0000004;0000065;0000088;0000028;7000000
loftr,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;0001051;7000000;0001011;0000518
orb-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;7000000;0001011;0001009;0001588
sift-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;7000000;0001051;0001587;0000518
superglue-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,15,False,50,cascade,multiple,mean,7000000;0001039;0000518;0001011;0001051
sgmnet-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;7000000;0001587;0000518;0001039
aspanformer,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,cascade,multiple,mean,0000524;7000000;0000518;0001051;0000572
deepdetect,124,11k_Hands::0000524::Hand_0010920,0000524,3,False,50,cascade,multiple,mean,0000518;0000572;0000524;0001039;0001051
loftr,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001051;0001073;0000572;0000013
orb-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001518;0001051;0001073;0001587
sift-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001518;0001074;0001073;0000088
superglue-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001073;0001567;0001051;0001003
sgmnet-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;1000000;0001003;0001073;0000088
aspanformer,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001567;0001051;0001009;0001073
deepdetect,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,cascade,multiple,mean,0001593;0001073;0001003;0000088;0001587
loftr,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001033;0000588;0001532;0000574
orb-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001033;0000501;0001567;0000574
sift-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001033;0000004;0001593;0001592
superglue-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001033;0001009;0000088;0000588
sgmnet-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0001033;0001593;0000506;0000588
aspanformer,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0000588;0001567;0001033;0000572
deepdetect,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,cascade,multiple,mean,0001034;0000004;0001593;0000013;0000088
loftr,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001073;0000588;0001035;0001090
orb-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001535;0001073;0001034;0000013
sift-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0000023;0001073;0000581;0000013
superglue-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,3,False,50,cascade,multiple,mean,0001535;0000013;0001559;0001073;0000088
sgmnet-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001050;0001073;0001535;0001540
aspanformer,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001090;0001535;0001073;0001035
deepdetect,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,cascade,multiple,mean,0001559;0001540;0000088;0000023;0001050
loftr,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001532;0000067;0001011;0001090
orb-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001549;0001555;0001039;0001532
sift-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0000506;0000063;1200000;0001039
superglue-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0000067;0001011;0001090;0001532
sgmnet-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0000067;0000063;0001549;0001011
aspanformer,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0000067;0001532;0001090;0001011
deepdetect,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,mean,0000518;0001011;0000546;0001532;1000000
loftr,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001532;0001559;0001009;0000088
orb-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001011;0001588;0001555;0000088
sift-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001559;0001588;0001532;0001034
superglue-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001009;0000574;0001003;0001559
sgmnet-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001532;0000574;7000000;0001555
aspanformer,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0000088;0001559;0001532;0001567
deepdetect,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,cascade,multiple,mean,0001587;0001011;7000000;0001567;0000088
loftr,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001073;7000000;0000518;0000574
orb-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001073;0001588;0001559;0000581
sift-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001559;0000501;0001073;0000028
superglue-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001073;0001003;0000028;0001090
sgmnet-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001073;0001003;0000574;0000501
aspanformer,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001090;0001073;0000028;0000518
deepdetect,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,cascade,multiple,mean,0001033;0001592;7000000;0001073;0000524
loftr,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000524;0000088;0000581;7000000
orb-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0001039;0000524;0000088;0001587
sift-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000524;0000028;0001039;0000581
superglue-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000524;0000581;7000000;0000088
sgmnet-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000524;0001034;7000000;0000581
aspanformer,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000524;0000088;0000581;0000004
deepdetect,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,cascade,multiple,mean,1200000;0000088;0001034;0001039;0001587
loftr,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0001009;0000581;0000573;0001532
orb-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0000573;0001518;0000581;0001532
sift-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0000573;0000581;0000524;0000084
superglue-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,2,False,50,cascade,multiple,mean,0001003;0001588;0000573;0000524;0001009
sgmnet-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0000506;0001003;0001532;0000084
aspanformer,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0001009;0000524;0000581;0001011
deepdetect,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,cascade,multiple,mean,0001588;0001003;0000581;0001011;0000524
loftr,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001073;0001090;0000573;0001003
orb-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001588;0001003;0001587;0001073
sift-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001073;0001588;0000581;0001587
superglue-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001003;0001033;0001090;0000028
sgmnet-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001073;0001033;0000019;0001588
aspanformer,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001090;0001073;0001003;0000573
deepdetect,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,cascade,multiple,mean,0001051;0001073;0001588;0000581;0001009
loftr,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000588;0001090;0000518;0000573
orb-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000588;0000518;0001588;0000573
sift-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000588;0000573;0000518;0001009
superglue-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000524;0000588;0001090;0000066
sgmnet-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000028;0001090;0000518;0001009
aspanformer,164,11k_Hands::0000067::Hand_0001858,0000067,1,True,50,cascade,multiple,mean,0000067;0000588;0000066;0001090;0000013
deepdetect,164,11k_Hands::0000067::Hand_0001858,0000067,7,False,50,cascade,multiple,mean,0000588;0001009;0001567;0001090;0000066
loftr,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;1200000;0001033;0000063;0000023
orb-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;0000088;0001559;0001033;1200000
sift-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;0000028;0001559;0001033;1000000
superglue-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,3,False,50,cascade,multiple,mean,1200000;0000023;0001039;0001033;0001559
sgmnet-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,cascade,multiple,mean,0001039;1000000;0001592;0001033;1200000
aspanformer,168,11k_Hands::0001039::Hand_0003939,0001039,2,False,50,cascade,multiple,mean,1200000;0001039;0000019;0000063;0000023
deepdetect,168,11k_Hands::0001039::Hand_0003939,0001039,5,False,50,cascade,multiple,mean,0000028;0000023;0001588;0001587;0001039
loftr,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0000588;0000013;0001039;0001593
orb-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0001535;0001567;0000066;0000581
sift-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0001593;0000581;0001009;0000013
superglue-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0000574;0001540;0001039;0001535
sgmnet-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0001535;0000574;0001540;0000088
aspanformer,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0000013;0001535;0000066;0000088
deepdetect,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,cascade,multiple,mean,0001035;0000066;0001535;0000013;0000588
loftr,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0001051;0001559;0001009;0000023
orb-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;1200000;0000063;0001518;0001074
sift-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;7000000;0001074;0001051;0000063
superglue-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,5,False,50,cascade,multiple,mean,0001051;0000028;0001559;0000019;0001003
sgmnet-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0000063;0001518;0001559;0001074
aspanformer,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,cascade,multiple,mean,0001003;0001051;0001559;0000019;0000023
deepdetect,176,11k_Hands::0001003::Hand_0011450,0001003,4,False,50,cascade,multiple,mean,0000023;0000028;0001559;0001003;0000063
loftr,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001567;0000574;0000088;0000572
orb-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001050;0000506;0000013;0001051
sift-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0001559;0001051;0001009;0000572
superglue-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0000572;0000574;0001009;0000088
sgmnet-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0000019;0000506;0001035;0000574
aspanformer,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0000572;0001567;0000019;0001034
deepdetect,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,mean,0000028;0000013;0001035;0001050;0000088
loftr,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0000588;0001073;0001039;0001009
orb-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0001009;0000588;0001567;0000524
sift-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0001073;0000506;0001009;0000588
superglue-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0000572;0000588;0001567;0001009
sgmnet-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0001009;0000524;0000574;0001567
aspanformer,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0001567;0000588;0000013;0001073
deepdetect,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,cascade,multiple,mean,0001090;0000088;0000572;0001073;0001009
loftr,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001073;0000067;0001009;0001567
orb-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0000581;0000028;0000588;0001588
sift-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001588;0001011;0001567;0001073
superglue-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001073;0000067;0000088;0000028
sgmnet-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0000028;0000013;0001588;0000588
aspanformer,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001073;0000013;0000028;0000067
deepdetect,188,11k_Hands::0001532::Hand_0007116,0001532,1,True,50,cascade,multiple,mean,0001532;0001073;0000028;0000067;0000588
loftr,192,11k_Hands::0000501::Hand_0008247,0000501,1,True,50,cascade,multiple,mean,0000501;0000588;0000066;0001090;0001009
orb-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,2,False,50,cascade,multiple,mean,0000588;0000501;0000573;0001009;0000518
sift-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,1,True,50,cascade,multiple,mean,0000501;0000588;0001051;0001090;0000573
superglue-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,14,False,50,cascade,multiple,mean,0000588;0001592;0000066;0001090;0000573
sgmnet-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,1,True,50,cascade,multiple,mean,0000501;0000088;0000518;0000588;0001540
aspanformer,192,11k_Hands::0000501::Hand_0008247,0000501,7,False,50,cascade,multiple,mean,0001090;0000066;0001592;0000588;0000518
deepdetect,192,11k_Hands::0000501::Hand_0008247,0000501,11,False,50,cascade,multiple,mean,0001592;0001090;0000518;0001051;0000066
loftr,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;1000000;0000063;0000019;0000581
orb-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0000019;0001588;0000572;0000063
sift-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0001085;0000572;0000581;0000063
superglue-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0000572;0000581;0000063;0001085
sgmnet-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0001090;0000063;1000000;0001532
aspanformer,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0000063;0000019;0000572;0001035
deepdetect,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,cascade,multiple,mean,0001050;0001073;0001555;0000588;0000019
loftr,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0000013;7000000;0000588;0000019
orb-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0000524;0001588;0000019;0000013
sift-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;7000000;0000013;1000000;0000088
superglue-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0000088;0000588;7000000;0000019
sgmnet-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0000524;0001034;0001587;1000000
aspanformer,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,cascade,multiple,mean,0000063;0001567;0000028;0000013;0000019
deepdetect,200,11k_Hands::0000063::Hand_0000562,0000063,4,False,50,cascade,multiple,mean,0000028;0001592;0001555;0000063;0000588
