matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,132,EEMSC-DBM::0045::3::1,0045,37,False,50,cascade,multiple,mean,0044;0003;0047;0009;0036
sift-fingervein,132,EEMSC-DBM::0045::3::1,0045,37,False,50,cascade,multiple,mean,0049;0044;0046;0009;0003
superglue-fingervein,132,EEMSC-DBM::0045::3::1,0045,37,False,50,cascade,multiple,mean,0047;0026;0049;0037;0030
sgmnet-fingervein,132,EEMSC-DBM::0045::3::1,0045,37,False,50,cascade,multiple,mean,0044;0049;0029;0001;0015
aspanformer,132,EEMSC-DBM::0045::3::1,0045,37,False,50,cascade,multiple,mean,0044;0015;0052;0030;0046
deepdetect,132,EEMSC-DBM::0045::3::1,0045,37,False,50,cascade,multiple,mean,0047;0052;0036;0027;0015
loftr,136,EEMSC-DBM::0001::2::1,0001,14,False,50,cascade,multiple,mean,0051;0045;0049;0002;0027
orb-fingervein,136,EEMSC-DBM::0001::2::1,0001,1,True,50,cascade,multiple,mean,0001;0009;0051;0028;0045
sift-fingervein,136,EEMSC-DBM::0001::2::1,0001,10,False,50,cascade,multiple,mean,0045;0051;0009;0027;0015
superglue-fingervein,136,EEMSC-DBM::0001::2::1,0001,1,True,50,cascade,multiple,mean,0001;0044;0051;0026;0037
sgmnet-fingervein,136,EEMSC-DBM::0001::2::1,0001,6,False,50,cascade,multiple,mean,0009;0003;0002;0051;0045
aspanformer,136,EEMSC-DBM::0001::2::1,0001,15,False,50,cascade,multiple,mean,0002;0049;0051;0037;0042
deepdetect,136,EEMSC-DBM::0001::2::1,0001,1,True,50,cascade,multiple,mean,0001;0045;0042;0027;0037
loftr,140,EEMSC-DBM::0025::1::1,0025,2,False,50,cascade,multiple,mean,0053;0025;0008;0002;0050
orb-fingervein,140,EEMSC-DBM::0025::1::1,0025,1,True,50,cascade,multiple,mean,0025;0022;0053;0030;0050
sift-fingervein,140,EEMSC-DBM::0025::1::1,0025,1,True,50,cascade,multiple,mean,0025;0022;0048;0013;0053
superglue-fingervein,140,EEMSC-DBM::0025::1::1,0025,4,False,50,cascade,multiple,mean,0035;0041;0030;0025;0028
sgmnet-fingervein,140,EEMSC-DBM::0025::1::1,0025,1,True,50,cascade,multiple,mean,0025;0053;0003;0030;0035
aspanformer,140,EEMSC-DBM::0025::1::1,0025,12,False,50,cascade,multiple,mean,0053;0003;0030;0008;0028
deepdetect,140,EEMSC-DBM::0025::1::1,0025,1,True,50,cascade,multiple,mean,0025;0003;0041;0053;0013
loftr,144,EEMSC-DBM::0042::4::1,0042,40,False,50,cascade,multiple,mean,0013;0009;0045;0029;0027
orb-fingervein,144,EEMSC-DBM::0042::4::1,0042,40,False,50,cascade,multiple,mean,0027;0013;0051;0060;0028
sift-fingervein,144,EEMSC-DBM::0042::4::1,0042,40,False,50,cascade,multiple,mean,0027;0049;0045;0005;0013
superglue-fingervein,144,EEMSC-DBM::0042::4::1,0042,40,False,50,cascade,multiple,mean,0051;0028;0060;0037;0035
sgmnet-fingervein,144,EEMSC-DBM::0042::4::1,0042,40,False,50,cascade,multiple,mean,0049;0045;0044;0051;0027
aspanformer,144,EEMSC-DBM::0042::4::1,0042,40,False,50,cascade,multiple,mean,0029;0044;0045;0049;0060
deepdetect,144,EEMSC-DBM::0042::4::1,0042,40,False,50,cascade,multiple,mean,0027;0029;0049;0015;0037
loftr,148,EEMSC-DBM::0023::3::1,0023,2,False,50,cascade,multiple,mean,0013;0023;0036;0041;0015
orb-fingervein,148,EEMSC-DBM::0023::3::1,0023,1,True,50,cascade,multiple,mean,0023;0015;0018;0004;0011
sift-fingervein,148,EEMSC-DBM::0023::3::1,0023,1,True,50,cascade,multiple,mean,0023;0051;0050;0033;0004
superglue-fingervein,148,EEMSC-DBM::0023::3::1,0023,5,False,50,cascade,multiple,mean,0018;0048;0050;0033;0023
sgmnet-fingervein,148,EEMSC-DBM::0023::3::1,0023,1,True,50,cascade,multiple,mean,0023;0051;0013;0011;0015
aspanformer,148,EEMSC-DBM::0023::3::1,0023,3,False,50,cascade,multiple,mean,0008;0018;0023;0016;0004
deepdetect,148,EEMSC-DBM::0023::3::1,0023,4,False,50,cascade,multiple,mean,0051;0048;0016;0023;0033
loftr,152,EEMSC-DBM::0060::1::1,0060,15,False,50,cascade,multiple,mean,0013;0050;0010;0045;0051
orb-fingervein,152,EEMSC-DBM::0060::1::1,0060,1,True,50,cascade,multiple,mean,0060;0051;0013;0033;0036
sift-fingervein,152,EEMSC-DBM::0060::1::1,0060,1,True,50,cascade,multiple,mean,0060;0033;0036;0013;0051
superglue-fingervein,152,EEMSC-DBM::0060::1::1,0060,1,True,50,cascade,multiple,mean,0060;0028;0026;0027;0013
sgmnet-fingervein,152,EEMSC-DBM::0060::1::1,0060,4,False,50,cascade,multiple,mean,0051;0045;0035;0060;0013
aspanformer,152,EEMSC-DBM::0060::1::1,0060,15,False,50,cascade,multiple,mean,0010;0013;0027;0050;0037
deepdetect,152,EEMSC-DBM::0060::1::1,0060,1,True,50,cascade,multiple,mean,0060;0051;0033;0028;0013
loftr,156,EEMSC-DBM::0011::1::1,0011,12,False,50,cascade,multiple,mean,0049;0013;0006;0005;0036
orb-fingervein,156,EEMSC-DBM::0011::1::1,0011,1,True,50,cascade,multiple,mean,0011;0013;0044;0001;0036
sift-fingervein,156,EEMSC-DBM::0011::1::1,0011,4,False,50,cascade,multiple,mean,0005;0045;0044;0011;0046
superglue-fingervein,156,EEMSC-DBM::0011::1::1,0011,4,False,50,cascade,multiple,mean,0030;0006;0036;0011;0046
sgmnet-fingervein,156,EEMSC-DBM::0011::1::1,0011,6,False,50,cascade,multiple,mean,0049;0013;0036;0044;0045
aspanformer,156,EEMSC-DBM::0011::1::1,0011,15,False,50,cascade,multiple,mean,0046;0001;0060;0049;0037
deepdetect,156,EEMSC-DBM::0011::1::1,0011,1,True,50,cascade,multiple,mean,0011;0006;0060;0005;0045
loftr,160,EEMSC-DBM::0030::1::1,0030,8,False,50,cascade,multiple,mean,0049;0022;0053;0027;0038
orb-fingervein,160,EEMSC-DBM::0030::1::1,0030,1,True,50,cascade,multiple,mean,0030;0038;0032;0022;0049
sift-fingervein,160,EEMSC-DBM::0030::1::1,0030,1,True,50,cascade,multiple,mean,0030;0022;0049;0003;0009
superglue-fingervein,160,EEMSC-DBM::0030::1::1,0030,1,True,50,cascade,multiple,mean,0030;0032;0049;0038;0005
sgmnet-fingervein,160,EEMSC-DBM::0030::1::1,0030,4,False,50,cascade,multiple,mean,0049;0022;0009;0030;0005
aspanformer,160,EEMSC-DBM::0030::1::1,0030,15,False,50,cascade,multiple,mean,0038;0051;0022;0046;0035
deepdetect,160,EEMSC-DBM::0030::1::1,0030,1,True,50,cascade,multiple,mean,0030;0038;0001;0046;0049
loftr,164,EEMSC-DBM::0005::2::1,0005,12,False,50,cascade,multiple,mean,0001;0036;0044;0045;0009
orb-fingervein,164,EEMSC-DBM::0005::2::1,0005,1,True,50,cascade,multiple,mean,0005;0006;0015;0007;0035
sift-fingervein,164,EEMSC-DBM::0005::2::1,0005,1,True,50,cascade,multiple,mean,0005;0009;0044;0006;0001
superglue-fingervein,164,EEMSC-DBM::0005::2::1,0005,2,False,50,cascade,multiple,mean,0007;0005;0053;0006;0030
sgmnet-fingervein,164,EEMSC-DBM::0005::2::1,0005,6,False,50,cascade,multiple,mean,0001;0006;0009;0045;0044
aspanformer,164,EEMSC-DBM::0005::2::1,0005,14,False,50,cascade,multiple,mean,0001;0030;0033;0015;0036
deepdetect,164,EEMSC-DBM::0005::2::1,0005,1,True,50,cascade,multiple,mean,0005;0030;0006;0036;0009
loftr,168,EEMSC-DBM::0051::2::1,0051,14,False,50,cascade,multiple,mean,0045;0010;0049;0015;0009
orb-fingervein,168,EEMSC-DBM::0051::2::1,0051,1,True,50,cascade,multiple,mean,0051;0060;0033;0002;0045
sift-fingervein,168,EEMSC-DBM::0051::2::1,0051,7,False,50,cascade,multiple,mean,0060;0033;0026;0045;0049
superglue-fingervein,168,EEMSC-DBM::0051::2::1,0051,1,True,50,cascade,multiple,mean,0051;0035;0028;0009;0010
sgmnet-fingervein,168,EEMSC-DBM::0051::2::1,0051,8,False,50,cascade,multiple,mean,0060;0045;0049;0009;0035
aspanformer,168,EEMSC-DBM::0051::2::1,0051,15,False,50,cascade,multiple,mean,0010;0044;0035;0002;0009
deepdetect,168,EEMSC-DBM::0051::2::1,0051,1,True,50,cascade,multiple,mean,0051;0026;0028;0010;0060
loftr,172,EEMSC-DBM::0022::2::1,0022,4,False,50,cascade,multiple,mean,0009;0027;0049;0022;0051
orb-fingervein,172,EEMSC-DBM::0022::2::1,0022,1,True,50,cascade,multiple,mean,0022;0027;0051;0049;0030
sift-fingervein,172,EEMSC-DBM::0022::2::1,0022,1,True,50,cascade,multiple,mean,0022;0049;0027;0026;0051
superglue-fingervein,172,EEMSC-DBM::0022::2::1,0022,1,True,50,cascade,multiple,mean,0022;0013;0028;0003;0049
sgmnet-fingervein,172,EEMSC-DBM::0022::2::1,0022,1,True,50,cascade,multiple,mean,0022;0049;0027;0060;0009
aspanformer,172,EEMSC-DBM::0022::2::1,0022,13,False,50,cascade,multiple,mean,0013;0051;0027;0049;0009
deepdetect,172,EEMSC-DBM::0022::2::1,0022,1,True,50,cascade,multiple,mean,0022;0033;0027;0049;0060
loftr,176,EEMSC-DBM::0004::3::1,0004,9,False,50,cascade,multiple,mean,0027;0041;0006;0043;0044
orb-fingervein,176,EEMSC-DBM::0004::3::1,0004,1,True,50,cascade,multiple,mean,0004;0006;0044;0005;0035
sift-fingervein,176,EEMSC-DBM::0004::3::1,0004,1,True,50,cascade,multiple,mean,0004;0025;0005;0041;0027
superglue-fingervein,176,EEMSC-DBM::0004::3::1,0004,2,False,50,cascade,multiple,mean,0005;0004;0041;0043;0053
sgmnet-fingervein,176,EEMSC-DBM::0004::3::1,0004,1,True,50,cascade,multiple,mean,0004;0041;0030;0032;0040
aspanformer,176,EEMSC-DBM::0004::3::1,0004,14,False,50,cascade,multiple,mean,0032;0041;0030;0040;0052
deepdetect,176,EEMSC-DBM::0004::3::1,0004,1,True,50,cascade,multiple,mean,0004;0041;0027;0040;0025
loftr,180,EEMSC-DBM::0050::4::1,0050,12,False,50,cascade,multiple,mean,0036;0046;0060;0035;0047
orb-fingervein,180,EEMSC-DBM::0050::4::1,0050,1,True,50,cascade,multiple,mean,0050;0036;0054;0048;0035
sift-fingervein,180,EEMSC-DBM::0050::4::1,0050,1,True,50,cascade,multiple,mean,0050;0046;0035;0036;0047
superglue-fingervein,180,EEMSC-DBM::0050::4::1,0050,1,True,50,cascade,multiple,mean,0050;0046;0035;0047;0048
sgmnet-fingervein,180,EEMSC-DBM::0050::4::1,0050,2,False,50,cascade,multiple,mean,0044;0050;0046;0035;0036
aspanformer,180,EEMSC-DBM::0050::4::1,0050,15,False,50,cascade,multiple,mean,0027;0046;0048;0047;0015
deepdetect,180,EEMSC-DBM::0050::4::1,0050,1,True,50,cascade,multiple,mean,0050;0009;0054;0047;0042
loftr,184,EEMSC-DBM::0031::1::1,0031,4,False,50,cascade,multiple,mean,0043;0006;0016;0031;0018
orb-fingervein,184,EEMSC-DBM::0031::1::1,0031,1,True,50,cascade,multiple,mean,0031;0044;0007;0043;0008
sift-fingervein,184,EEMSC-DBM::0031::1::1,0031,1,True,50,cascade,multiple,mean,0031;0043;0007;0044;0048
superglue-fingervein,184,EEMSC-DBM::0031::1::1,0031,11,False,50,cascade,multiple,mean,0007;0015;0006;0009;0013
sgmnet-fingervein,184,EEMSC-DBM::0031::1::1,0031,8,False,50,cascade,multiple,mean,0043;0006;0016;0044;0048
aspanformer,184,EEMSC-DBM::0031::1::1,0031,13,False,50,cascade,multiple,mean,0018;0007;0043;0048;0013
deepdetect,184,EEMSC-DBM::0031::1::1,0031,2,False,50,cascade,multiple,mean,0009;0031;0016;0018;0013
loftr,188,EEMSC-DBM::0046::1::1,0046,15,False,50,cascade,multiple,mean,0035;0044;0047;0048;0050
orb-fingervein,188,EEMSC-DBM::0046::1::1,0046,1,True,50,cascade,multiple,mean,0046;0054;0060;0045;0048
sift-fingervein,188,EEMSC-DBM::0046::1::1,0046,1,True,50,cascade,multiple,mean,0046;0045;0060;0048;0047
superglue-fingervein,188,EEMSC-DBM::0046::1::1,0046,1,True,50,cascade,multiple,mean,0046;0011;0028;0042;0035
sgmnet-fingervein,188,EEMSC-DBM::0046::1::1,0046,1,True,50,cascade,multiple,mean,0046;0047;0048;0045;0060
aspanformer,188,EEMSC-DBM::0046::1::1,0046,13,False,50,cascade,multiple,mean,0060;0011;0054;0002;0035
deepdetect,188,EEMSC-DBM::0046::1::1,0046,1,True,50,cascade,multiple,mean,0046;0054;0028;0041;0011
loftr,192,EEMSC-DBM::0032::2::1,0032,2,False,50,cascade,multiple,mean,0025;0032;0053;0007;0019
orb-fingervein,192,EEMSC-DBM::0032::2::1,0032,1,True,50,cascade,multiple,mean,0032;0007;0027;0045;0010
sift-fingervein,192,EEMSC-DBM::0032::2::1,0032,1,True,50,cascade,multiple,mean,0032;0007;0046;0053;0027
superglue-fingervein,192,EEMSC-DBM::0032::2::1,0032,10,False,50,cascade,multiple,mean,0027;0053;0046;0030;0025
sgmnet-fingervein,192,EEMSC-DBM::0032::2::1,0032,2,False,50,cascade,multiple,mean,0053;0032;0027;0019;0015
aspanformer,192,EEMSC-DBM::0032::2::1,0032,13,False,50,cascade,multiple,mean,0049;0015;0053;0030;0025
deepdetect,192,EEMSC-DBM::0032::2::1,0032,1,True,50,cascade,multiple,mean,0032;0019;0011;0030;0026
loftr,196,EEMSC-DBM::0037::1::1,0037,15,False,50,cascade,multiple,mean,0049;0044;0051;0027;0036
orb-fingervein,196,EEMSC-DBM::0037::1::1,0037,1,True,50,cascade,multiple,mean,0037;0015;0047;0044;0029
sift-fingervein,196,EEMSC-DBM::0037::1::1,0037,2,False,50,cascade,multiple,mean,0049;0037;0047;0044;0029
superglue-fingervein,196,EEMSC-DBM::0037::1::1,0037,8,False,50,cascade,multiple,mean,0003;0049;0027;0047;0036
sgmnet-fingervein,196,EEMSC-DBM::0037::1::1,0037,15,False,50,cascade,multiple,mean,0044;0049;0029;0036;0015
aspanformer,196,EEMSC-DBM::0037::1::1,0037,15,False,50,cascade,multiple,mean,0060;0027;0049;0033;0051
deepdetect,196,EEMSC-DBM::0037::1::1,0037,1,True,50,cascade,multiple,mean,0037;0049;0003;0036;0044
loftr,200,EEMSC-DBM::0010::2::1,0010,10,False,50,cascade,multiple,mean,0013;0054;0050;0009;0046
orb-fingervein,200,EEMSC-DBM::0010::2::1,0010,1,True,50,cascade,multiple,mean,0010;0054;0037;0033;0047
sift-fingervein,200,EEMSC-DBM::0010::2::1,0010,1,True,50,cascade,multiple,mean,0010;0046;0050;0054;0026
superglue-fingervein,200,EEMSC-DBM::0010::2::1,0010,2,False,50,cascade,multiple,mean,0013;0010;0009;0015;0029
sgmnet-fingervein,200,EEMSC-DBM::0010::2::1,0010,1,True,50,cascade,multiple,mean,0010;0013;0050;0015;0046
aspanformer,200,EEMSC-DBM::0010::2::1,0010,15,False,50,cascade,multiple,mean,0013;0003;0051;0060;0009
deepdetect,200,EEMSC-DBM::0010::2::1,0010,1,True,50,cascade,multiple,mean,0010;0033;0013;0026;0046
