matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,128,Multi-PIE::108::108_01_01_140_05_crop_128,108,1,True,50,cascade,multiple,mean,108;115;071;009;057
sift-fingervein,128,Multi-PIE::108::108_01_01_140_05_crop_128,108,1,True,50,cascade,multiple,mean,108;040;152;007;071
superglue-fingervein,128,Multi-PIE::108::108_01_01_140_05_crop_128,108,1,True,50,cascade,multiple,mean,108;195;009;152;164
sgmnet-fingervein,128,Multi-PIE::108::108_01_01_140_05_crop_128,108,1,True,50,cascade,multiple,mean,108;036;152;087;164
aspanformer,128,Multi-PIE::108::108_01_01_140_05_crop_128,108,1,True,50,cascade,multiple,mean,108;164;009;115;057
deepdetect,128,Multi-PIE::108::108_01_01_140_05_crop_128,108,4,False,50,cascade,multiple,mean,109;072;152;108;009
loftr,132,Multi-PIE::057::057_01_01_050_05_crop_128,057,1,True,50,cascade,multiple,mean,057;071;060;108;072
orb-fingervein,132,Multi-PIE::057::057_01_01_050_05_crop_128,057,2,False,50,cascade,multiple,mean,071;057;060;230;056
sift-fingervein,132,Multi-PIE::057::057_01_01_050_05_crop_128,057,1,True,50,cascade,multiple,mean,057;180;230;060;108
superglue-fingervein,132,Multi-PIE::057::057_01_01_050_05_crop_128,057,10,False,50,cascade,multiple,mean,164;040;007;108;058
sgmnet-fingervein,132,Multi-PIE::057::057_01_01_050_05_crop_128,057,7,False,50,cascade,multiple,mean,058;180;164;140;029
aspanformer,132,Multi-PIE::057::057_01_01_050_05_crop_128,057,5,False,50,cascade,multiple,mean,072;060;071;164;057
deepdetect,132,Multi-PIE::057::057_01_01_050_05_crop_128,057,7,False,50,cascade,multiple,mean,071;130;060;180;007
loftr,136,Multi-PIE::115::115_01_01_130_06_crop_128,115,1,True,50,cascade,multiple,mean,115;009;190;007;189
orb-fingervein,136,Multi-PIE::115::115_01_01_130_06_crop_128,115,1,True,50,cascade,multiple,mean,115;109;190;208;007
sift-fingervein,136,Multi-PIE::115::115_01_01_130_06_crop_128,115,1,True,50,cascade,multiple,mean,115;007;063;009;072
superglue-fingervein,136,Multi-PIE::115::115_01_01_130_06_crop_128,115,1,True,50,cascade,multiple,mean,115;164;009;109;007
sgmnet-fingervein,136,Multi-PIE::115::115_01_01_130_06_crop_128,115,1,True,50,cascade,multiple,mean,115;036;058;109;164
aspanformer,136,Multi-PIE::115::115_01_01_130_06_crop_128,115,2,False,50,cascade,multiple,mean,009;115;058;063;190
deepdetect,136,Multi-PIE::115::115_01_01_130_06_crop_128,115,1,True,50,cascade,multiple,mean,115;063;071;036;058
loftr,140,Multi-PIE::151::151_01_01_140_08_crop_128,151,1,True,50,cascade,multiple,mean,151;056;152;237;247
orb-fingervein,140,Multi-PIE::151::151_01_01_140_08_crop_128,151,1,True,50,cascade,multiple,mean,151;063;040;215;056
sift-fingervein,140,Multi-PIE::151::151_01_01_140_08_crop_128,151,1,True,50,cascade,multiple,mean,151;234;040;027;023
superglue-fingervein,140,Multi-PIE::151::151_01_01_140_08_crop_128,151,1,True,50,cascade,multiple,mean,151;237;029;023;152
sgmnet-fingervein,140,Multi-PIE::151::151_01_01_140_08_crop_128,151,1,True,50,cascade,multiple,mean,151;023;174;237;027
aspanformer,140,Multi-PIE::151::151_01_01_140_08_crop_128,151,2,False,50,cascade,multiple,mean,237;151;215;115;247
deepdetect,140,Multi-PIE::151::151_01_01_140_08_crop_128,151,1,True,50,cascade,multiple,mean,151;027;040;023;174
loftr,144,Multi-PIE::072::072_01_01_130_07_crop_128,072,1,True,50,cascade,multiple,mean,072;196;071;184;174
orb-fingervein,144,Multi-PIE::072::072_01_01_130_07_crop_128,072,1,True,50,cascade,multiple,mean,072;008;040;144;248
sift-fingervein,144,Multi-PIE::072::072_01_01_130_07_crop_128,072,2,False,50,cascade,multiple,mean,144;072;036;040;248
superglue-fingervein,144,Multi-PIE::072::072_01_01_130_07_crop_128,072,4,False,50,cascade,multiple,mean,230;152;115;072;040
sgmnet-fingervein,144,Multi-PIE::072::072_01_01_130_07_crop_128,072,1,True,50,cascade,multiple,mean,072;174;144;115;071
aspanformer,144,Multi-PIE::072::072_01_01_130_07_crop_128,072,5,False,50,cascade,multiple,mean,184;115;040;248;072
deepdetect,144,Multi-PIE::072::072_01_01_130_07_crop_128,072,2,False,50,cascade,multiple,mean,040;072;036;196;248
loftr,148,Multi-PIE::208::208_01_01_130_05_crop_128,208,1,True,50,cascade,multiple,mean,208;007;180;023;241
orb-fingervein,148,Multi-PIE::208::208_01_01_130_05_crop_128,208,1,True,50,cascade,multiple,mean,208;174;007;241;002
sift-fingervein,148,Multi-PIE::208::208_01_01_130_05_crop_128,208,10,False,50,cascade,multiple,mean,180;051;007;140;238
superglue-fingervein,148,Multi-PIE::208::208_01_01_130_05_crop_128,208,8,False,50,cascade,multiple,mean,238;008;174;151;002
sgmnet-fingervein,148,Multi-PIE::208::208_01_01_130_05_crop_128,208,14,False,50,cascade,multiple,mean,002;058;115;174;041
aspanformer,148,Multi-PIE::208::208_01_01_130_05_crop_128,208,6,False,50,cascade,multiple,mean,023;115;140;007;002
deepdetect,148,Multi-PIE::208::208_01_01_130_05_crop_128,208,5,False,50,cascade,multiple,mean,241;115;174;151;208
loftr,152,Multi-PIE::002::002_01_01_140_05_crop_128,002,42,False,50,cascade,multiple,mean,072;247;009;179;071
orb-fingervein,152,Multi-PIE::002::002_01_01_140_05_crop_128,002,42,False,50,cascade,multiple,mean,230;130;072;071;088
sift-fingervein,152,Multi-PIE::002::002_01_01_140_05_crop_128,002,42,False,50,cascade,multiple,mean,051;072;008;009;071
superglue-fingervein,152,Multi-PIE::002::002_01_01_140_05_crop_128,002,42,False,50,cascade,multiple,mean,115;072;195;179;230
sgmnet-fingervein,152,Multi-PIE::002::002_01_01_140_05_crop_128,002,42,False,50,cascade,multiple,mean,058;247;071;238;088
aspanformer,152,Multi-PIE::002::002_01_01_140_05_crop_128,002,42,False,50,cascade,multiple,mean,072;195;058;130;057
deepdetect,152,Multi-PIE::002::002_01_01_140_05_crop_128,002,42,False,50,cascade,multiple,mean,057;071;230;247;058
loftr,156,Multi-PIE::195::195_01_01_051_05_crop_128,195,1,True,50,cascade,multiple,mean,195;190;241;072;196
orb-fingervein,156,Multi-PIE::195::195_01_01_051_05_crop_128,195,1,True,50,cascade,multiple,mean,195;207;063;190;180
sift-fingervein,156,Multi-PIE::195::195_01_01_051_05_crop_128,195,1,True,50,cascade,multiple,mean,195;237;180;207;140
superglue-fingervein,156,Multi-PIE::195::195_01_01_051_05_crop_128,195,1,True,50,cascade,multiple,mean,195;008;180;234;196
sgmnet-fingervein,156,Multi-PIE::195::195_01_01_051_05_crop_128,195,1,True,50,cascade,multiple,mean,195;196;144;140;072
aspanformer,156,Multi-PIE::195::195_01_01_051_05_crop_128,195,2,False,50,cascade,multiple,mean,072;195;180;144;008
deepdetect,156,Multi-PIE::195::195_01_01_051_05_crop_128,195,1,True,50,cascade,multiple,mean,195;189;051;237;008
loftr,160,Multi-PIE::207::207_01_01_050_07_crop_128,207,1,True,50,cascade,multiple,mean,207;071;029;041;174
orb-fingervein,160,Multi-PIE::207::207_01_01_050_07_crop_128,207,1,True,50,cascade,multiple,mean,207;041;029;174;241
sift-fingervein,160,Multi-PIE::207::207_01_01_050_07_crop_128,207,1,True,50,cascade,multiple,mean,207;071;041;180;115
superglue-fingervein,160,Multi-PIE::207::207_01_01_050_07_crop_128,207,1,True,50,cascade,multiple,mean,207;241;027;071;041
sgmnet-fingervein,160,Multi-PIE::207::207_01_01_050_07_crop_128,207,1,True,50,cascade,multiple,mean,207;180;023;027;029
aspanformer,160,Multi-PIE::207::207_01_01_050_07_crop_128,207,1,True,50,cascade,multiple,mean,207;027;208;115;041
deepdetect,160,Multi-PIE::207::207_01_01_050_07_crop_128,207,1,True,50,cascade,multiple,mean,207;109;180;071;027
loftr,164,Multi-PIE::041::041_01_01_140_06_crop_128,041,1,True,50,cascade,multiple,mean,041;008;234;057;040
orb-fingervein,164,Multi-PIE::041::041_01_01_140_06_crop_128,041,4,False,50,cascade,multiple,mean,109;247;108;041;234
sift-fingervein,164,Multi-PIE::041::041_01_01_140_06_crop_128,041,6,False,50,cascade,multiple,mean,109;051;247;234;179
superglue-fingervein,164,Multi-PIE::041::041_01_01_140_06_crop_128,041,1,True,50,cascade,multiple,mean,041;109;247;087;108
sgmnet-fingervein,164,Multi-PIE::041::041_01_01_140_06_crop_128,041,2,False,50,cascade,multiple,mean,058;041;036;247;179
aspanformer,164,Multi-PIE::041::041_01_01_140_06_crop_128,041,10,False,50,cascade,multiple,mean,087;057;051;108;234
deepdetect,164,Multi-PIE::041::041_01_01_140_06_crop_128,041,13,False,50,cascade,multiple,mean,057;036;109;087;056
loftr,168,Multi-PIE::179::179_01_01_140_05_crop_128,179,44,False,50,cascade,multiple,mean,023;164;207;072;215
orb-fingervein,168,Multi-PIE::179::179_01_01_140_05_crop_128,179,44,False,50,cascade,multiple,mean,072;140;087;180;230
sift-fingervein,168,Multi-PIE::179::179_01_01_140_05_crop_128,179,44,False,50,cascade,multiple,mean,023;008;140;215;087
superglue-fingervein,168,Multi-PIE::179::179_01_01_140_05_crop_128,179,44,False,50,cascade,multiple,mean,023;072;164;130;180
sgmnet-fingervein,168,Multi-PIE::179::179_01_01_140_05_crop_128,179,44,False,50,cascade,multiple,mean,207;230;041;056;130
aspanformer,168,Multi-PIE::179::179_01_01_140_05_crop_128,179,44,False,50,cascade,multiple,mean,207;215;130;072;164
deepdetect,168,Multi-PIE::179::179_01_01_140_05_crop_128,179,44,False,50,cascade,multiple,mean,008;109;023;207;057
loftr,172,Multi-PIE::234::234_01_01_051_05_crop_128,234,1,True,50,cascade,multiple,mean,234;155;151;196;189
orb-fingervein,172,Multi-PIE::234::234_01_01_051_05_crop_128,234,1,True,50,cascade,multiple,mean,234;155;207;230;189
sift-fingervein,172,Multi-PIE::234::234_01_01_051_05_crop_128,234,1,True,50,cascade,multiple,mean,234;196;155;180;207
superglue-fingervein,172,Multi-PIE::234::234_01_01_051_05_crop_128,234,1,True,50,cascade,multiple,mean,234;155;041;180;230
sgmnet-fingervein,172,Multi-PIE::234::234_01_01_051_05_crop_128,234,1,True,50,cascade,multiple,mean,234;029;247;237;040
aspanformer,172,Multi-PIE::234::234_01_01_051_05_crop_128,234,4,False,50,cascade,multiple,mean,040;230;155;234;247
deepdetect,172,Multi-PIE::234::234_01_01_051_05_crop_128,234,1,True,50,cascade,multiple,mean,234;024;041;151;155
loftr,176,Multi-PIE::088::088_01_01_050_08_crop_128,088,46,False,50,cascade,multiple,mean,164;167;060;009;208
orb-fingervein,176,Multi-PIE::088::088_01_01_050_08_crop_128,088,46,False,50,cascade,multiple,mean,151;167;164;241;060
sift-fingervein,176,Multi-PIE::088::088_01_01_050_08_crop_128,088,46,False,50,cascade,multiple,mean,057;109;208;167;009
superglue-fingervein,176,Multi-PIE::088::088_01_01_050_08_crop_128,088,46,False,50,cascade,multiple,mean,167;060;007;164;241
sgmnet-fingervein,176,Multi-PIE::088::088_01_01_050_08_crop_128,088,46,False,50,cascade,multiple,mean,009;164;057;241;007
aspanformer,176,Multi-PIE::088::088_01_01_050_08_crop_128,088,46,False,50,cascade,multiple,mean,029;167;060;007;207
deepdetect,176,Multi-PIE::088::088_01_01_050_08_crop_128,088,46,False,50,cascade,multiple,mean,208;072;167;007;060
loftr,180,Multi-PIE::215::215_01_01_051_05_crop_128,215,1,True,50,cascade,multiple,mean,215;023;152;072;060
orb-fingervein,180,Multi-PIE::215::215_01_01_051_05_crop_128,215,1,True,50,cascade,multiple,mean,215;036;071;072;060
sift-fingervein,180,Multi-PIE::215::215_01_01_051_05_crop_128,215,1,True,50,cascade,multiple,mean,215;071;109;060;237
superglue-fingervein,180,Multi-PIE::215::215_01_01_051_05_crop_128,215,1,True,50,cascade,multiple,mean,215;152;060;108;237
sgmnet-fingervein,180,Multi-PIE::215::215_01_01_051_05_crop_128,215,1,True,50,cascade,multiple,mean,215;237;027;109;248
aspanformer,180,Multi-PIE::215::215_01_01_051_05_crop_128,215,1,True,50,cascade,multiple,mean,215;072;108;151;237
deepdetect,180,Multi-PIE::215::215_01_01_051_05_crop_128,215,1,True,50,cascade,multiple,mean,215;060;072;071;109
loftr,184,Multi-PIE::040::040_01_01_050_06_crop_128,040,1,True,50,cascade,multiple,mean,040;241;189;109;151
orb-fingervein,184,Multi-PIE::040::040_01_01_050_06_crop_128,040,1,True,50,cascade,multiple,mean,040;109;072;184;130
sift-fingervein,184,Multi-PIE::040::040_01_01_050_06_crop_128,040,1,True,50,cascade,multiple,mean,040;051;072;230;109
superglue-fingervein,184,Multi-PIE::040::040_01_01_050_06_crop_128,040,1,True,50,cascade,multiple,mean,040;051;058;189;241
sgmnet-fingervein,184,Multi-PIE::040::040_01_01_050_06_crop_128,040,1,True,50,cascade,multiple,mean,040;058;189;167;151
aspanformer,184,Multi-PIE::040::040_01_01_050_06_crop_128,040,2,False,50,cascade,multiple,mean,155;040;130;167;072
deepdetect,184,Multi-PIE::040::040_01_01_050_06_crop_128,040,1,True,50,cascade,multiple,mean,040;155;189;151;130
loftr,188,Multi-PIE::238::238_01_01_130_08_crop_128,238,1,True,50,cascade,multiple,mean,238;164;056;237;208
orb-fingervein,188,Multi-PIE::238::238_01_01_130_08_crop_128,238,1,True,50,cascade,multiple,mean,238;208;056;029;002
sift-fingervein,188,Multi-PIE::238::238_01_01_130_08_crop_128,238,1,True,50,cascade,multiple,mean,238;155;087;230;164
superglue-fingervein,188,Multi-PIE::238::238_01_01_130_08_crop_128,238,3,False,50,cascade,multiple,mean,179;208;238;071;002
sgmnet-fingervein,188,Multi-PIE::238::238_01_01_130_08_crop_128,238,1,True,50,cascade,multiple,mean,238;237;144;002;208
aspanformer,188,Multi-PIE::238::238_01_01_130_08_crop_128,238,1,True,50,cascade,multiple,mean,238;164;155;237;087
deepdetect,188,Multi-PIE::238::238_01_01_130_08_crop_128,238,1,True,50,cascade,multiple,mean,238;164;237;002;007
loftr,192,Multi-PIE::196::196_01_01_140_08_crop_128,196,49,False,50,cascade,multiple,mean,189;130;057;179;109
orb-fingervein,192,Multi-PIE::196::196_01_01_140_08_crop_128,196,49,False,50,cascade,multiple,mean,057;109;174;115;248
sift-fingervein,192,Multi-PIE::196::196_01_01_140_08_crop_128,196,49,False,50,cascade,multiple,mean,057;174;109;151;208
superglue-fingervein,192,Multi-PIE::196::196_01_01_140_08_crop_128,196,49,False,50,cascade,multiple,mean,189;058;051;057;179
sgmnet-fingervein,192,Multi-PIE::196::196_01_01_140_08_crop_128,196,49,False,50,cascade,multiple,mean,058;179;109;057;115
aspanformer,192,Multi-PIE::196::196_01_01_140_08_crop_128,196,49,False,50,cascade,multiple,mean,179;130;115;058;174
deepdetect,192,Multi-PIE::196::196_01_01_140_08_crop_128,196,49,False,50,cascade,multiple,mean,057;151;115;208;051
loftr,196,Multi-PIE::087::087_01_01_140_05_crop_128,087,1,True,50,cascade,multiple,mean,087;174;207;009;115
orb-fingervein,196,Multi-PIE::087::087_01_01_140_05_crop_128,087,1,True,50,cascade,multiple,mean,087;155;002;056;057
sift-fingervein,196,Multi-PIE::087::087_01_01_140_05_crop_128,087,1,True,50,cascade,multiple,mean,087;056;155;207;247
superglue-fingervein,196,Multi-PIE::087::087_01_01_140_05_crop_128,087,2,False,50,cascade,multiple,mean,002;087;115;009;207
sgmnet-fingervein,196,Multi-PIE::087::087_01_01_140_05_crop_128,087,1,True,50,cascade,multiple,mean,087;058;247;041;115
aspanformer,196,Multi-PIE::087::087_01_01_140_05_crop_128,087,1,True,50,cascade,multiple,mean,087;009;058;207;174
deepdetect,196,Multi-PIE::087::087_01_01_140_05_crop_128,087,3,False,50,cascade,multiple,mean,058;057;087;207;247
loftr,200,Multi-PIE::241::241_01_01_140_05_crop_128,241,1,True,50,cascade,multiple,mean,241;072;040;164;071
orb-fingervein,200,Multi-PIE::241::241_01_01_140_05_crop_128,241,1,True,50,cascade,multiple,mean,241;151;215;109;164
sift-fingervein,200,Multi-PIE::241::241_01_01_140_05_crop_128,241,1,True,50,cascade,multiple,mean,241;151;040;215;247
superglue-fingervein,200,Multi-PIE::241::241_01_01_140_05_crop_128,241,1,True,50,cascade,multiple,mean,241;164;247;108;109
sgmnet-fingervein,200,Multi-PIE::241::241_01_01_140_05_crop_128,241,1,True,50,cascade,multiple,mean,241;058;051;071;144
aspanformer,200,Multi-PIE::241::241_01_01_140_05_crop_128,241,1,True,50,cascade,multiple,mean,241;040;164;058;247
deepdetect,200,Multi-PIE::241::241_01_01_140_05_crop_128,241,1,True,50,cascade,multiple,mean,241;108;071;072;215
