matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
deepdetect,58,11k_Hands::0001009::Hand_0009212,0001009,2,False,50,cascade,multiple,max,0000587;0001009;0000013;0001549;0001589
loftr,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,cascade,multiple,max,0000004;0001073;0000081;0000587;0000086
orb-fingervein,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,cascade,multiple,max,0000004;0001008;0000013;0000505;0000086
sift-fingervein,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,cascade,multiple,max,0000004;0001073;0000573;0000587;0000081
superglue-fingervein,60,11k_Hands::0000004::Hand_0000679,0000004,4,False,50,cascade,multiple,max,0000013;0000023;0001549;0000004;0000081
sgmnet-fingervein,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,cascade,multiple,max,0000004;0000023;0000086;0001533;0000013
aspanformer,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,cascade,multiple,max,0000004;0000081;0001589;0000505;0000023
deepdetect,60,11k_Hands::0000004::Hand_0000679,0000004,2,False,50,cascade,multiple,max,0001549;0000004;0000023;0001589;0001533
loftr,62,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,max,0000518;0000573;0001549;0000505;0000013
orb-fingervein,62,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,max,0000518;1200000;0000571;0000013;0000587
sift-fingervein,62,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,max,0000518;0000587;0001566;0000086;0000013
superglue-fingervein,62,11k_Hands::0000518::Hand_0010437,0000518,14,False,50,cascade,multiple,max,0000086;0001008;0000064;0000573;0000571
sgmnet-fingervein,62,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,cascade,multiple,max,0000518;0000086;0001549;0000573;0001008
aspanformer,62,11k_Hands::0000518::Hand_0010437,0000518,2,False,50,cascade,multiple,max,0000064;0000518;0000505;0001549;0000573
deepdetect,62,11k_Hands::0000518::Hand_0010437,0000518,8,False,50,cascade,multiple,max,0000013;0000587;0000571;0001549;0001566
loftr,64,11k_Hands::0001594::Hand_0010397,0001594,32,False,50,cascade,multiple,max,0000576;0001549;0000064;0000573;0000505
orb-fingervein,64,11k_Hands::0001594::Hand_0010397,0001594,32,False,50,cascade,multiple,max,0000587;0000576;0001566;0001589;0000573
sift-fingervein,64,11k_Hands::0001594::Hand_0010397,0001594,32,False,50,cascade,multiple,max,0001073;0000013;0001008;0000576;0000505
superglue-fingervein,64,11k_Hands::0001594::Hand_0010397,0001594,32,False,50,cascade,multiple,max,0001549;0001589;7000000;0000505;0000081
sgmnet-fingervein,64,11k_Hands::0001594::Hand_0010397,0001594,32,False,50,cascade,multiple,max,0000086;0001589;0001073;0000505;0001533
aspanformer,64,11k_Hands::0001594::Hand_0010397,0001594,32,False,50,cascade,multiple,max,0001549;0000081;0000573;0001008;0000505
deepdetect,64,11k_Hands::0001594::Hand_0010397,0001594,32,False,50,cascade,multiple,max,0001073;0001549;0001008;0001589;0000576
loftr,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,cascade,multiple,max,0001033;0000505;0001566;0000587;0000013
orb-fingervein,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,cascade,multiple,max,0001033;0001549;0000587;0000573;0001008
sift-fingervein,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,cascade,multiple,max,0001033;0001008;0001073;0001566;0000086
superglue-fingervein,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,cascade,multiple,max,0001033;0000573;0000587;0001566;0000064
sgmnet-fingervein,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,cascade,multiple,max,0001033;0000086;0001008;0000064;0001589
aspanformer,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,cascade,multiple,max,0001033;0000573;0000013;0000505;0000023
deepdetect,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,cascade,multiple,max,0001033;0000023;0000573;0000587;0001549
loftr,68,11k_Hands::0001560::Hand_0006542,0001560,1,True,50,cascade,multiple,max,0001560;0001073;0001549;0001008;0000505
orb-fingervein,68,11k_Hands::0001560::Hand_0006542,0001560,1,True,50,cascade,multiple,max,0001560;0001566;0001549;0000587;0000023
sift-fingervein,68,11k_Hands::0001560::Hand_0006542,0001560,1,True,50,cascade,multiple,max,0001560;0001073;0000587;0000573;0001549
superglue-fingervein,68,11k_Hands::0001560::Hand_0006542,0001560,1,True,50,cascade,multiple,max,0001560;0001073;0000505;0001566;0001549
sgmnet-fingervein,68,11k_Hands::0001560::Hand_0006542,0001560,1,True,50,cascade,multiple,max,0001560;0000013;0000086;0000081;0001073
aspanformer,68,11k_Hands::0001560::Hand_0006542,0001560,2,False,50,cascade,multiple,max,0001073;0001560;0001549;0000505;0000587
deepdetect,68,11k_Hands::0001560::Hand_0006542,0001560,2,False,50,cascade,multiple,max,0000023;0001560;0000573;0000505;0001566
loftr,70,11k_Hands::0000514::Hand_0001336,0000514,35,False,50,cascade,multiple,max,0001073;0000023;0000086;0000081;0001549
orb-fingervein,70,11k_Hands::0000514::Hand_0001336,0000514,35,False,50,cascade,multiple,max,0000505;0001533;0000013;0000081;0000023
sift-fingervein,70,11k_Hands::0000514::Hand_0001336,0000514,35,False,50,cascade,multiple,max,0000013;0001073;0000081;0000086;0001566
superglue-fingervein,70,11k_Hands::0000514::Hand_0001336,0000514,35,False,50,cascade,multiple,max,0001073;0001008;0001549;0000019;0001589
sgmnet-fingervein,70,11k_Hands::0000514::Hand_0001336,0000514,35,False,50,cascade,multiple,max,0000505;0000019;0001549;0000086;0000573
aspanformer,70,11k_Hands::0000514::Hand_0001336,0000514,35,False,50,cascade,multiple,max,0000023;0001073;0000013;0000019;0000573
deepdetect,70,11k_Hands::0000514::Hand_0001336,0000514,35,False,50,cascade,multiple,max,0001549;0000573;0000505;0001589;0001073
loftr,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,cascade,multiple,max,0001588;0001549;0001073;0000023;0001566
orb-fingervein,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,cascade,multiple,max,0001588;0001566;0001008;0000573;0000587
sift-fingervein,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,cascade,multiple,max,0001588;0000081;0001566;0001533;0000086
superglue-fingervein,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,cascade,multiple,max,0001588;0000573;0000086;0001566;0001008
sgmnet-fingervein,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,cascade,multiple,max,0001588;0000086;0001566;0001533;0000081
aspanformer,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,cascade,multiple,max,0001588;0000013;0000573;0001566;0000505
deepdetect,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,cascade,multiple,max,0001588;0000505;0000081;0000573;0000023
loftr,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,cascade,multiple,max,0001032;0000086;0001549;0000081;0001008
orb-fingervein,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,cascade,multiple,max,0001032;0000064;0000086;0001008;0001533
sift-fingervein,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,cascade,multiple,max,0001032;0001549;0001533;0001566;0000086
superglue-fingervein,74,11k_Hands::0001032::Hand_0004140,0001032,4,False,50,cascade,multiple,max,0000081;0001549;0000062;0001032;0000086
sgmnet-fingervein,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,cascade,multiple,max,0001032;0000505;0001549;0000086;0000064
aspanformer,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,cascade,multiple,max,0001032;0000081;0000505;0000086;0001549
deepdetect,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,cascade,multiple,max,0001032;0000573;0001566;0001533;0000081
loftr,76,11k_Hands::2000000::Hand_0009453,2000000,1,True,50,cascade,multiple,max,2000000;0000514;0001531;0000086;0000064
orb-fingervein,76,11k_Hands::2000000::Hand_0009453,2000000,2,False,50,cascade,multiple,max,0001008;2000000;0001533;0001531;0001566
sift-fingervein,76,11k_Hands::2000000::Hand_0009453,2000000,38,False,50,cascade,multiple,max,0001566;0001008;0000081;0000086;0000514
superglue-fingervein,76,11k_Hands::2000000::Hand_0009453,2000000,15,False,50,cascade,multiple,max,0000081;0000013;0000064;0001589;0001566
sgmnet-fingervein,76,11k_Hands::2000000::Hand_0009453,2000000,13,False,50,cascade,multiple,max,0000573;0001566;0001008;0000064;0001549
aspanformer,76,11k_Hands::2000000::Hand_0009453,2000000,11,False,50,cascade,multiple,max,0000013;0000505;0001531;0000086;0000514
deepdetect,76,11k_Hands::2000000::Hand_0009453,2000000,6,False,50,cascade,multiple,max,0000013;0000587;0001566;0001533;0000081
loftr,78,11k_Hands::1200000::Hand_0009857,1200000,1,True,50,cascade,multiple,max,1200000;0000505;0001549;0001594;0000086
orb-fingervein,78,11k_Hands::1200000::Hand_0009857,1200000,1,True,50,cascade,multiple,max,1200000;0000013;0001549;0001566;0001008
sift-fingervein,78,11k_Hands::1200000::Hand_0009857,1200000,1,True,50,cascade,multiple,max,1200000;0001589;0001566;0000587;0000086
superglue-fingervein,78,11k_Hands::1200000::Hand_0009857,1200000,2,False,50,cascade,multiple,max,0000587;1200000;0001549;0000086;0000505
sgmnet-fingervein,78,11k_Hands::1200000::Hand_0009857,1200000,1,True,50,cascade,multiple,max,1200000;0000086;0001589;0001549;0001566
aspanformer,78,11k_Hands::1200000::Hand_0009857,1200000,1,True,50,cascade,multiple,max,1200000;0000081;0000013;0000587;0001594
deepdetect,78,11k_Hands::1200000::Hand_0009857,1200000,2,False,50,cascade,multiple,max,0000505;1200000;0001589;0001008;0001566
loftr,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,cascade,multiple,max,0001050;0000023;0000081;0000587;0001589
orb-fingervein,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,cascade,multiple,max,0001050;0001533;0001008;0000064;0000086
sift-fingervein,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,cascade,multiple,max,0001050;0001533;0000064;0001566;0000086
superglue-fingervein,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,cascade,multiple,max,0001050;0000086;0001566;0001589;0000573
sgmnet-fingervein,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,cascade,multiple,max,0001050;0000571;0000013;0000505;0001549
aspanformer,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,cascade,multiple,max,0001050;0000013;0000081;0001008;0000023
deepdetect,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,cascade,multiple,max,0001050;0001566;0000013;0000081;0000573
loftr,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,cascade,multiple,max,0000066;0000505;0000064;0000023;0000573
orb-fingervein,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,cascade,multiple,max,0000066;0001566;0000587;0001533;0000023
sift-fingervein,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,cascade,multiple,max,0000066;0001566;0000064;0001008;0000086
superglue-fingervein,82,11k_Hands::0000066::Hand_0010031,0000066,2,False,50,cascade,multiple,max,0000086;0000066;0000505;0000064;0000023
sgmnet-fingervein,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,cascade,multiple,max,0000066;0000064;0000587;0000086;0000505
aspanformer,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,cascade,multiple,max,0000066;0000064;0000013;0000023;0001566
deepdetect,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,cascade,multiple,max,0000066;0001549;0001589;0001008;0000505
loftr,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,cascade,multiple,max,0001037;0001073;0000505;0000086;0001594
orb-fingervein,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,cascade,multiple,max,0001037;0000587;0000013;0001594;0000086
sift-fingervein,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,cascade,multiple,max,0001037;0000505;0001533;0000086;0000064
superglue-fingervein,84,11k_Hands::0001037::Hand_0006181,0001037,2,False,50,cascade,multiple,max,0000573;0001037;0000086;0001594;0000013
sgmnet-fingervein,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,cascade,multiple,max,0001037;0000573;0000505;0001533;0001549
aspanformer,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,cascade,multiple,max,0001037;0001073;0000086;0000505;0001594
deepdetect,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,cascade,multiple,max,0001037;0000081;0001566;0001549;0000086
loftr,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,cascade,multiple,max,0001034;0001589;0000587;0000081;0001037
orb-fingervein,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,cascade,multiple,max,0001034;0000064;0001589;0001037;0001008
sift-fingervein,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,cascade,multiple,max,0001034;0001032;0001037;0001566;0000086
superglue-fingervein,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,cascade,multiple,max,0001034;0000013;0000081;0000571;0000505
sgmnet-fingervein,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,cascade,multiple,max,0001034;0000064;0000013;0000086;0000505
aspanformer,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,cascade,multiple,max,0001034;0001589;0000573;0001008;0000571
deepdetect,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,cascade,multiple,max,0001034;0000571;0000587;0001566;0000013
loftr,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,cascade,multiple,max,0001002;0001566;0001560;0000576;0000573
orb-fingervein,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,cascade,multiple,max,0001002;0000013;0001589;0001566;0001533
sift-fingervein,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,cascade,multiple,max,0001002;0000081;0000573;0001589;0001008
superglue-fingervein,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,cascade,multiple,max,0001002;0000086;0001566;0000013;0000587
sgmnet-fingervein,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,cascade,multiple,max,0001002;0001046;0000086;0001589;0000013
aspanformer,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,cascade,multiple,max,0001002;0000081;0000573;0001566;1100000
deepdetect,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,cascade,multiple,max,0001002;0001566;0001560;0000576;0001046
loftr,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,max,0000028;0000587;0000086;0001549;0000573
orb-fingervein,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,max,0000028;0000081;0000064;1100000;0000013
sift-fingervein,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,max,0000028;0001073;0001008;0001566;0000086
superglue-fingervein,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,max,0000028;0000587;1100000;0001566;0000573
sgmnet-fingervein,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,max,0000028;0000086;0001589;0000505;0001533
aspanformer,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,max,0000028;0000587;0001533;0000573;0001549
deepdetect,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,cascade,multiple,max,0000028;0001589;0000505;0000013;0001566
loftr,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,cascade,multiple,max,0001089;0001589;0001531;0000086;0001549
orb-fingervein,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,cascade,multiple,max,0001089;0001533;0001566;0000573;0001549
sift-fingervein,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,cascade,multiple,max,0001089;0001533;0001566;0000086;0000013
superglue-fingervein,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,cascade,multiple,max,0001089;0000064;0001589;0001566;0000505
sgmnet-fingervein,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,cascade,multiple,max,0001089;0001549;0000064;0000013;0000505
aspanformer,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,cascade,multiple,max,0001089;0001589;0000081;0000086;0001531
deepdetect,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,cascade,multiple,max,0001089;0001566;0000505;0000573;0001589
loftr,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,cascade,multiple,max,0001531;0001089;0001549;0000086;0000587
orb-fingervein,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,cascade,multiple,max,0001531;0000013;0001008;0001589;0001549
sift-fingervein,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,cascade,multiple,max,0001531;0001089;0001566;0000086;0000013
superglue-fingervein,94,11k_Hands::0001531::Hand_0011353,0001531,2,False,50,cascade,multiple,max,0000013;0001531;0000064;0001089;0000081
sgmnet-fingervein,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,cascade,multiple,max,0001531;0000013;0000505;0001089;0001549
aspanformer,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,cascade,multiple,max,0001531;0001089;0000081;0001073;0000086
deepdetect,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,cascade,multiple,max,0001531;0000573;0001589;0000086;0001549
loftr,96,11k_Hands::0000093::Hand_0008704,0000093,1,True,50,cascade,multiple,max,0000093;0000023;0001073;0001549;0001008
orb-fingervein,96,11k_Hands::0000093::Hand_0008704,0000093,1,True,50,cascade,multiple,max,0000093;0000587;0000064;0000023;0001073
sift-fingervein,96,11k_Hands::0000093::Hand_0008704,0000093,1,True,50,cascade,multiple,max,0000093;0000573;0000064;0001566;0000086
superglue-fingervein,96,11k_Hands::0000093::Hand_0008704,0000093,2,False,50,cascade,multiple,max,0000086;0000093;0001549;0000505;0001073
sgmnet-fingervein,96,11k_Hands::0000093::Hand_0008704,0000093,1,True,50,cascade,multiple,max,0000093;0000086;0000505;0001549;0001589
aspanformer,96,11k_Hands::0000093::Hand_0008704,0000093,1,True,50,cascade,multiple,max,0000093;0001549;0000081;0000505;0000023
deepdetect,96,11k_Hands::0000093::Hand_0008704,0000093,1,True,50,cascade,multiple,max,0000093;0000573;0000505;0000587;0001549
loftr,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,cascade,multiple,max,0001046;0000505;0001549;0000587;0000081
orb-fingervein,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,cascade,multiple,max,0001046;0000587;0000573;0001533;7000000
sift-fingervein,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,cascade,multiple,max,0001046;0000573;0000587;0001566;0000086
superglue-fingervein,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,cascade,multiple,max,0001046;0001589;0000081;0001549;7000000
sgmnet-fingervein,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,cascade,multiple,max,0001046;0000086;0001533;0001566;0000573
aspanformer,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,cascade,multiple,max,0001046;0001589;0001549;7000000;0000081
deepdetect,98,11k_Hands::0001046::Hand_0008393,0001046,2,False,50,cascade,multiple,max,0001082;0001046;0000013;0001566;0001549
loftr,100,11k_Hands::0000062::Hand_0000842,0000062,50,False,50,cascade,multiple,max,0000505;0001073;0000086;0001549;0000023
orb-fingervein,100,11k_Hands::0000062::Hand_0000842,0000062,50,False,50,cascade,multiple,max,0001073;0001008;0001037;0001566;0000086
sift-fingervein,100,11k_Hands::0000062::Hand_0000842,0000062,50,False,50,cascade,multiple,max,0000086;0001008;0001566;0000013;0000587
superglue-fingervein,100,11k_Hands::0000062::Hand_0000842,0000062,50,False,50,cascade,multiple,max,0000573;0000013;0001549;0001037;0000064
sgmnet-fingervein,100,11k_Hands::0000062::Hand_0000842,0000062,50,False,50,cascade,multiple,max,0000064;0000587;0000505;0000086;0000023
aspanformer,100,11k_Hands::0000062::Hand_0000842,0000062,50,False,50,cascade,multiple,max,0000505;0000023;0001008;0000081;0001549
deepdetect,100,11k_Hands::0000062::Hand_0000842,0000062,50,False,50,cascade,multiple,max,0001008;0001037;0001589;0000086;0000013
