record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
75,Multi-PIE::002::002_01_02_010_03_crop_128,Face\Multi_Pie_HR_128\002_01_02_010_03_crop_128.png,002,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""03"", ""expression"": ""02""}}"
76,Multi-PIE::002::002_01_02_041_09_crop_128,Face\Multi_Pie_HR_128\002_01_02_041_09_crop_128.png,002,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""09"", ""expression"": ""02""}}"
77,Multi-PIE::195::195_01_01_240_15_crop_128,Face\Multi_Pie_HR_128\195_01_01_240_15_crop_128.png,195,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""15"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""15"", ""expression"": ""01""}}"
78,Multi-PIE::195::195_01_01_090_02_crop_128,Face\Multi_Pie_HR_128\195_01_01_090_02_crop_128.png,195,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""02"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""02"", ""expression"": ""01""}}"
79,Multi-PIE::207::207_01_01_010_13_crop_128,Face\Multi_Pie_HR_128\207_01_01_010_13_crop_128.png,207,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""13"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""13"", ""expression"": ""01""}}"
80,Multi-PIE::207::207_01_01_051_18_crop_128,Face\Multi_Pie_HR_128\207_01_01_051_18_crop_128.png,207,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""18"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""18"", ""expression"": ""01""}}"
81,Multi-PIE::041::041_01_01_200_09_crop_128,Face\Multi_Pie_HR_128\041_01_01_200_09_crop_128.png,041,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""09"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""09"", ""expression"": ""01""}}"
82,Multi-PIE::041::041_01_01_090_12_crop_128,Face\Multi_Pie_HR_128\041_01_01_090_12_crop_128.png,041,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""12"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""12"", ""expression"": ""01""}}"
83,Multi-PIE::179::179_01_02_200_12_crop_128,Face\Multi_Pie_HR_128\179_01_02_200_12_crop_128.png,179,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""12"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""12"", ""expression"": ""02""}}"
84,Multi-PIE::179::179_01_01_050_14_crop_128,Face\Multi_Pie_HR_128\179_01_01_050_14_crop_128.png,179,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""14"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""14"", ""expression"": ""01""}}"
85,Multi-PIE::234::234_01_02_120_04_crop_128,Face\Multi_Pie_HR_128\234_01_02_120_04_crop_128.png,234,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""04"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""04"", ""expression"": ""02""}}"
86,Multi-PIE::234::234_01_02_051_00_crop_128,Face\Multi_Pie_HR_128\234_01_02_051_00_crop_128.png,234,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""00"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""00"", ""expression"": ""02""}}"
87,Multi-PIE::088::088_01_01_080_13_crop_128,Face\Multi_Pie_HR_128\088_01_01_080_13_crop_128.png,088,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""01""}}"
88,Multi-PIE::088::088_01_02_130_06_crop_128,Face\Multi_Pie_HR_128\088_01_02_130_06_crop_128.png,088,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""02""}}"
89,Multi-PIE::215::215_01_01_080_09_crop_128,Face\Multi_Pie_HR_128\215_01_01_080_09_crop_128.png,215,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""09"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""09"", ""expression"": ""01""}}"
90,Multi-PIE::215::215_01_02_200_14_crop_128,Face\Multi_Pie_HR_128\215_01_02_200_14_crop_128.png,215,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""14"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""14"", ""expression"": ""02""}}"
91,Multi-PIE::040::040_01_01_050_08_crop_128,Face\Multi_Pie_HR_128\040_01_01_050_08_crop_128.png,040,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01""}}"
92,Multi-PIE::040::040_01_01_140_02_crop_128,Face\Multi_Pie_HR_128\040_01_01_140_02_crop_128.png,040,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""02"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""02"", ""expression"": ""01""}}"
93,Multi-PIE::238::238_01_02_140_03_crop_128,Face\Multi_Pie_HR_128\238_01_02_140_03_crop_128.png,238,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""03"", ""expression"": ""02""}}"
94,Multi-PIE::238::238_01_02_140_04_crop_128,Face\Multi_Pie_HR_128\238_01_02_140_04_crop_128.png,238,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""04"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""04"", ""expression"": ""02""}}"
95,Multi-PIE::196::196_01_01_080_09_crop_128,Face\Multi_Pie_HR_128\196_01_01_080_09_crop_128.png,196,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""09"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""09"", ""expression"": ""01""}}"
96,Multi-PIE::196::196_01_01_130_19_crop_128,Face\Multi_Pie_HR_128\196_01_01_130_19_crop_128.png,196,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""19"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""19"", ""expression"": ""01""}}"
97,Multi-PIE::087::087_01_02_120_13_crop_128,Face\Multi_Pie_HR_128\087_01_02_120_13_crop_128.png,087,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""13"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""13"", ""expression"": ""02""}}"
98,Multi-PIE::087::087_01_02_080_16_crop_128,Face\Multi_Pie_HR_128\087_01_02_080_16_crop_128.png,087,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""16"", ""expression"": ""02""}}"
99,Multi-PIE::241::241_01_01_051_16_crop_128,Face\Multi_Pie_HR_128\241_01_01_051_16_crop_128.png,241,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""16"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""16"", ""expression"": ""01""}}"
100,Multi-PIE::241::241_01_02_051_09_crop_128,Face\Multi_Pie_HR_128\241_01_02_051_09_crop_128.png,241,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""09"", ""expression"": ""02""}}"
