record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
75,Multi-PIE::002::002_01_02_010_00_crop_128,Face\Multi_Pie_HR_128\002_01_02_010_00_crop_128.png,002,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""02""}}"
76,Multi-PIE::002::002_01_02_010_10_crop_128,Face\Multi_Pie_HR_128\002_01_02_010_10_crop_128.png,002,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""10"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""10"", ""expression"": ""02""}}"
77,Multi-PIE::195::195_01_01_010_04_crop_128,Face\Multi_Pie_HR_128\195_01_01_010_04_crop_128.png,195,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""04"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""04"", ""expression"": ""01""}}"
78,Multi-PIE::195::195_01_02_010_01_crop_128,Face\Multi_Pie_HR_128\195_01_02_010_01_crop_128.png,195,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""01"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""01"", ""expression"": ""02""}}"
79,Multi-PIE::207::207_01_01_010_00_crop_128,Face\Multi_Pie_HR_128\207_01_01_010_00_crop_128.png,207,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01""}}"
80,Multi-PIE::207::207_01_02_010_02_crop_128,Face\Multi_Pie_HR_128\207_01_02_010_02_crop_128.png,207,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""02"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""02"", ""expression"": ""02""}}"
81,Multi-PIE::041::041_01_01_010_15_crop_128,Face\Multi_Pie_HR_128\041_01_01_010_15_crop_128.png,041,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""15"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""15"", ""expression"": ""01""}}"
82,Multi-PIE::041::041_01_02_010_16_crop_128,Face\Multi_Pie_HR_128\041_01_02_010_16_crop_128.png,041,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""16"", ""expression"": ""02""}}"
83,Multi-PIE::179::179_01_01_010_00_crop_128,Face\Multi_Pie_HR_128\179_01_01_010_00_crop_128.png,179,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01""}}"
84,Multi-PIE::179::179_01_01_010_16_crop_128,Face\Multi_Pie_HR_128\179_01_01_010_16_crop_128.png,179,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""16"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""16"", ""expression"": ""01""}}"
85,Multi-PIE::234::234_01_01_010_17_crop_128,Face\Multi_Pie_HR_128\234_01_01_010_17_crop_128.png,234,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""17"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""17"", ""expression"": ""01""}}"
86,Multi-PIE::234::234_01_01_010_03_crop_128,Face\Multi_Pie_HR_128\234_01_01_010_03_crop_128.png,234,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""03"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""03"", ""expression"": ""01""}}"
87,Multi-PIE::088::088_01_02_010_01_crop_128,Face\Multi_Pie_HR_128\088_01_02_010_01_crop_128.png,088,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""01"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""01"", ""expression"": ""02""}}"
88,Multi-PIE::088::088_01_01_010_00_crop_128,Face\Multi_Pie_HR_128\088_01_01_010_00_crop_128.png,088,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01""}}"
89,Multi-PIE::215::215_01_02_010_11_crop_128,Face\Multi_Pie_HR_128\215_01_02_010_11_crop_128.png,215,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""11"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""11"", ""expression"": ""02""}}"
90,Multi-PIE::215::215_01_02_010_06_crop_128,Face\Multi_Pie_HR_128\215_01_02_010_06_crop_128.png,215,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""06"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""06"", ""expression"": ""02""}}"
91,Multi-PIE::040::040_01_02_010_19_crop_128,Face\Multi_Pie_HR_128\040_01_02_010_19_crop_128.png,040,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""19"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""19"", ""expression"": ""02""}}"
92,Multi-PIE::040::040_01_02_010_17_crop_128,Face\Multi_Pie_HR_128\040_01_02_010_17_crop_128.png,040,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""17"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""17"", ""expression"": ""02""}}"
93,Multi-PIE::238::238_01_01_010_09_crop_128,Face\Multi_Pie_HR_128\238_01_01_010_09_crop_128.png,238,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""09"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""09"", ""expression"": ""01""}}"
94,Multi-PIE::238::238_01_01_010_06_crop_128,Face\Multi_Pie_HR_128\238_01_01_010_06_crop_128.png,238,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""06"", ""expression"": ""01""}}"
95,Multi-PIE::196::196_01_02_010_04_crop_128,Face\Multi_Pie_HR_128\196_01_02_010_04_crop_128.png,196,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""04"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""04"", ""expression"": ""02""}}"
96,Multi-PIE::196::196_01_01_010_14_crop_128,Face\Multi_Pie_HR_128\196_01_01_010_14_crop_128.png,196,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""14"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""14"", ""expression"": ""01""}}"
97,Multi-PIE::087::087_01_01_010_07_crop_128,Face\Multi_Pie_HR_128\087_01_01_010_07_crop_128.png,087,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""07"", ""expression"": ""01""}}"
98,Multi-PIE::087::087_01_01_010_08_crop_128,Face\Multi_Pie_HR_128\087_01_01_010_08_crop_128.png,087,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""08"", ""expression"": ""01""}}"
99,Multi-PIE::241::241_01_02_010_05_crop_128,Face\Multi_Pie_HR_128\241_01_02_010_05_crop_128.png,241,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""05"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""05"", ""expression"": ""02""}}"
100,Multi-PIE::241::241_01_02_010_15_crop_128,Face\Multi_Pie_HR_128\241_01_02_010_15_crop_128.png,241,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""15"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""15"", ""expression"": ""02""}}"
