record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
60,11k_Hands::0000004::Hand_0000679,HandGeometry\Hands\Hand_0000679.jpg,0000004,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000679"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000679.jpg"", ""irregularities"": ""0""}}"
61,11k_Hands::0000518::Hand_0010442,HandGeometry\Hands\Hand_0010442.jpg,0000518,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010442"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010442.jpg"", ""irregularities"": ""0""}}"
62,11k_Hands::0000518::Hand_0010437,HandGeometry\Hands\Hand_0010437.jpg,0000518,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010437"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010437.jpg"", ""irregularities"": ""0""}}"
63,11k_Hands::0001594::Hand_0010400,HandGeometry\Hands\Hand_0010400.jpg,0001594,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010400"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010400.jpg"", ""irregularities"": ""0""}}"
64,11k_Hands::0001594::Hand_0010397,HandGeometry\Hands\Hand_0010397.jpg,0001594,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010397"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010397.jpg"", ""irregularities"": ""0""}}"
65,11k_Hands::0001033::Hand_0004546,HandGeometry\Hands\Hand_0004546.jpg,0001033,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004546"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004546.jpg"", ""irregularities"": ""0""}}"
66,11k_Hands::0001033::Hand_0004533,HandGeometry\Hands\Hand_0004533.jpg,0001033,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004533"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004533.jpg"", ""irregularities"": ""0""}}"
67,11k_Hands::0001560::Hand_0006540,HandGeometry\Hands\Hand_0006540.jpg,0001560,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006540"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006540.jpg"", ""irregularities"": ""0""}}"
68,11k_Hands::0001560::Hand_0006542,HandGeometry\Hands\Hand_0006542.jpg,0001560,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006542"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006542.jpg"", ""irregularities"": ""0""}}"
69,11k_Hands::0000514::Hand_0001334,HandGeometry\Hands\Hand_0001334.jpg,0000514,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001334"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001334.jpg"", ""irregularities"": ""0""}}"
70,11k_Hands::0000514::Hand_0001336,HandGeometry\Hands\Hand_0001336.jpg,0000514,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001336"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001336.jpg"", ""irregularities"": ""0""}}"
71,11k_Hands::0001588::Hand_0003022,HandGeometry\Hands\Hand_0003022.jpg,0001588,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003022"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003022.jpg"", ""irregularities"": ""0""}}"
72,11k_Hands::0001588::Hand_0003032,HandGeometry\Hands\Hand_0003032.jpg,0001588,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003032"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003032.jpg"", ""irregularities"": ""0""}}"
73,11k_Hands::0001032::Hand_0004148,HandGeometry\Hands\Hand_0004148.jpg,0001032,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004148"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004148.jpg"", ""irregularities"": ""0""}}"
74,11k_Hands::0001032::Hand_0004140,HandGeometry\Hands\Hand_0004140.jpg,0001032,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004140"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004140.jpg"", ""irregularities"": ""0""}}"
75,11k_Hands::2000000::Hand_0009447,HandGeometry\Hands\Hand_0009447.jpg,2000000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009447"", ""age"": ""75"", ""gender"": ""female"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009447.jpg"", ""irregularities"": ""0""}}"
76,11k_Hands::2000000::Hand_0009453,HandGeometry\Hands\Hand_0009453.jpg,2000000,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009453"", ""age"": ""75"", ""gender"": ""female"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009453.jpg"", ""irregularities"": ""0""}}"
77,11k_Hands::1200000::Hand_0009854,HandGeometry\Hands\Hand_0009854.jpg,1200000,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009854"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009854.jpg"", ""irregularities"": ""0""}}"
78,11k_Hands::1200000::Hand_0009857,HandGeometry\Hands\Hand_0009857.jpg,1200000,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0009857"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009857.jpg"", ""irregularities"": ""0""}}"
79,11k_Hands::0001050::Hand_0004788,HandGeometry\Hands\Hand_0004788.jpg,0001050,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004788"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004788.jpg"", ""irregularities"": ""0""}}"
80,11k_Hands::0001050::Hand_0004794,HandGeometry\Hands\Hand_0004794.jpg,0001050,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004794"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004794.jpg"", ""irregularities"": ""0""}}"
81,11k_Hands::0000066::Hand_0010029,HandGeometry\Hands\Hand_0010029.jpg,0000066,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010029"", ""age"": ""26"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010029.jpg"", ""irregularities"": ""0""}}"
82,11k_Hands::0000066::Hand_0010031,HandGeometry\Hands\Hand_0010031.jpg,0000066,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010031"", ""age"": ""26"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010031.jpg"", ""irregularities"": ""0""}}"
83,11k_Hands::0001037::Hand_0006179,HandGeometry\Hands\Hand_0006179.jpg,0001037,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006179"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006179.jpg"", ""irregularities"": ""0""}}"
84,11k_Hands::0001037::Hand_0006181,HandGeometry\Hands\Hand_0006181.jpg,0001037,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0006181"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0006181.jpg"", ""irregularities"": ""0""}}"
85,11k_Hands::0001034::Hand_0004223,HandGeometry\Hands\Hand_0004223.jpg,0001034,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004223"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004223.jpg"", ""irregularities"": ""0""}}"
86,11k_Hands::0001034::Hand_0004235,HandGeometry\Hands\Hand_0004235.jpg,0001034,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004235"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004235.jpg"", ""irregularities"": ""0""}}"
87,11k_Hands::0001002::Hand_0003097,HandGeometry\Hands\Hand_0003097.jpg,0001002,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003097"", ""age"": ""54"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003097.jpg"", ""irregularities"": ""0""}}"
88,11k_Hands::0001002::Hand_0003095,HandGeometry\Hands\Hand_0003095.jpg,0001002,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0003095"", ""age"": ""54"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003095.jpg"", ""irregularities"": ""0""}}"
89,11k_Hands::0000028::Hand_0001017,HandGeometry\Hands\Hand_0001017.jpg,0000028,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001017"", ""age"": ""30"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001017.jpg"", ""irregularities"": ""0""}}"
90,11k_Hands::0000028::Hand_0001016,HandGeometry\Hands\Hand_0001016.jpg,0000028,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001016"", ""age"": ""30"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001016.jpg"", ""irregularities"": ""0""}}"
91,11k_Hands::0001089::Hand_0010828,HandGeometry\Hands\Hand_0010828.jpg,0001089,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010828"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""very fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010828.jpg"", ""irregularities"": ""0""}}"
92,11k_Hands::0001089::Hand_0010826,HandGeometry\Hands\Hand_0010826.jpg,0001089,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010826"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""very fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010826.jpg"", ""irregularities"": ""0""}}"
93,11k_Hands::0001531::Hand_0011352,HandGeometry\Hands\Hand_0011352.jpg,0001531,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0011352"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0011352.jpg"", ""irregularities"": ""0""}}"
94,11k_Hands::0001531::Hand_0011353,HandGeometry\Hands\Hand_0011353.jpg,0001531,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0011353"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0011353.jpg"", ""irregularities"": ""0""}}"
95,11k_Hands::0000093::Hand_0008700,HandGeometry\Hands\Hand_0008700.jpg,0000093,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008700"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008700.jpg"", ""irregularities"": ""0""}}"
96,11k_Hands::0000093::Hand_0008704,HandGeometry\Hands\Hand_0008704.jpg,0000093,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008704"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008704.jpg"", ""irregularities"": ""0""}}"
97,11k_Hands::0001046::Hand_0008389,HandGeometry\Hands\Hand_0008389.jpg,0001046,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008389"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008389.jpg"", ""irregularities"": ""0""}}"
98,11k_Hands::0001046::Hand_0008393,HandGeometry\Hands\Hand_0008393.jpg,0001046,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008393"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008393.jpg"", ""irregularities"": ""0""}}"
99,11k_Hands::0000062::Hand_0000840,HandGeometry\Hands\Hand_0000840.jpg,0000062,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000840"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000840.jpg"", ""irregularities"": ""0""}}"
100,11k_Hands::0000062::Hand_0000842,HandGeometry\Hands\Hand_0000842.jpg,0000062,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000842"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000842.jpg"", ""irregularities"": ""0""}}"
