matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
sgmnet-fingervein,152,MMU-Iris::44::0::L,44,1,True,45,cascade,multiple,mean,44;2;43;3;39
aspanformer,152,MMU-Iris::44::0::L,44,1,True,45,cascade,multiple,mean,44;3;39;30;11
deepdetect,152,MMU-Iris::44::0::L,44,1,True,45,cascade,multiple,mean,44;11;45;43;29
loftr,156,MMU-Iris::45::0::L,45,1,True,45,cascade,multiple,mean,45;29;24;17;34
orb-fingervein,156,MMU-Iris::45::0::L,45,1,True,45,cascade,multiple,mean,45;13;10;29;17
sift-fingervein,156,MMU-Iris::45::0::L,45,1,True,45,cascade,multiple,mean,45;13;34;24;6
superglue-fingervein,156,MMU-Iris::45::0::L,45,1,True,45,cascade,multiple,mean,45;31;29;10;17
sgmnet-fingervein,156,MMU-Iris::45::0::L,45,1,True,45,cascade,multiple,mean,45;31;12;10;17
aspanformer,156,MMU-Iris::45::0::L,45,1,True,45,cascade,multiple,mean,45;29;17;31;15
deepdetect,156,MMU-Iris::45::0::L,45,1,True,45,cascade,multiple,mean,45;17;24;34;1
loftr,160,MMU-Iris::46::1::L,46,1,True,45,cascade,multiple,mean,46;27;1;28;6
orb-fingervein,160,MMU-Iris::46::1::L,46,1,True,45,cascade,multiple,mean,46;23;44;35;8
sift-fingervein,160,MMU-Iris::46::1::L,46,1,True,45,cascade,multiple,mean,46;1;6;23;8
superglue-fingervein,160,MMU-Iris::46::1::L,46,1,True,45,cascade,multiple,mean,46;31;27;44;10
sgmnet-fingervein,160,MMU-Iris::46::1::L,46,1,True,45,cascade,multiple,mean,46;29;35;22;10
aspanformer,160,MMU-Iris::46::1::L,46,1,True,45,cascade,multiple,mean,46;44;28;27;10
deepdetect,160,MMU-Iris::46::1::L,46,1,True,45,cascade,multiple,mean,46;22;29;33;27
loftr,164,MMU-Iris::5::0::L,5,1,True,45,cascade,multiple,mean,5;45;37;12;1
orb-fingervein,164,MMU-Iris::5::0::L,5,1,True,45,cascade,multiple,mean,5;13;15;12;23
sift-fingervein,164,MMU-Iris::5::0::L,5,1,True,45,cascade,multiple,mean,5;1;45;6;42
superglue-fingervein,164,MMU-Iris::5::0::L,5,1,True,45,cascade,multiple,mean,5;44;45;13;37
sgmnet-fingervein,164,MMU-Iris::5::0::L,5,1,True,45,cascade,multiple,mean,5;11;1;42;17
aspanformer,164,MMU-Iris::5::0::L,5,1,True,45,cascade,multiple,mean,5;44;45;1;12
deepdetect,164,MMU-Iris::5::0::L,5,1,True,45,cascade,multiple,mean,5;13;45;17;27
loftr,168,MMU-Iris::6::1::L,6,1,True,45,cascade,multiple,mean,6;23;10;28;34
orb-fingervein,168,MMU-Iris::6::1::L,6,2,False,45,cascade,multiple,mean,14;6;23;45;10
sift-fingervein,168,MMU-Iris::6::1::L,6,5,False,45,cascade,multiple,mean,1;41;45;29;6
superglue-fingervein,168,MMU-Iris::6::1::L,6,1,True,45,cascade,multiple,mean,6;41;10;23;28
sgmnet-fingervein,168,MMU-Iris::6::1::L,6,1,True,45,cascade,multiple,mean,6;29;14;18;10
aspanformer,168,MMU-Iris::6::1::L,6,1,True,45,cascade,multiple,mean,6;10;18;41;23
deepdetect,168,MMU-Iris::6::1::L,6,2,False,45,cascade,multiple,mean,18;6;34;28;24
loftr,172,MMU-Iris::7::1::L,7,1,True,45,cascade,multiple,mean,7;27;37;14;21
orb-fingervein,172,MMU-Iris::7::1::L,7,1,True,45,cascade,multiple,mean,7;29;15;24;31
sift-fingervein,172,MMU-Iris::7::1::L,7,1,True,45,cascade,multiple,mean,7;37;10;21;14
superglue-fingervein,172,MMU-Iris::7::1::L,7,1,True,45,cascade,multiple,mean,7;27;37;36;24
sgmnet-fingervein,172,MMU-Iris::7::1::L,7,1,True,45,cascade,multiple,mean,7;43;27;40;10
aspanformer,172,MMU-Iris::7::1::L,7,1,True,45,cascade,multiple,mean,7;27;14;24;37
deepdetect,172,MMU-Iris::7::1::L,7,1,True,45,cascade,multiple,mean,7;27;14;21;1
loftr,176,MMU-Iris::8::4::L,8,1,True,45,cascade,multiple,mean,8;11;15;34;14
orb-fingervein,176,MMU-Iris::8::4::L,8,2,False,45,cascade,multiple,mean,13;8;15;31;12
sift-fingervein,176,MMU-Iris::8::4::L,8,1,True,45,cascade,multiple,mean,8;7;31;29;11
superglue-fingervein,176,MMU-Iris::8::4::L,8,1,True,45,cascade,multiple,mean,8;31;11;29;41
sgmnet-fingervein,176,MMU-Iris::8::4::L,8,1,True,45,cascade,multiple,mean,8;11;5;29;10
aspanformer,176,MMU-Iris::8::4::L,8,1,True,45,cascade,multiple,mean,8;29;41;31;1
deepdetect,176,MMU-Iris::8::4::L,8,1,True,45,cascade,multiple,mean,8;29;7;15;12
loftr,180,MMU-Iris::9::2::L,9,1,True,45,cascade,multiple,mean,9;46;42;31;32
orb-fingervein,180,MMU-Iris::9::2::L,9,1,True,45,cascade,multiple,mean,9;10;42;3;5
sift-fingervein,180,MMU-Iris::9::2::L,9,1,True,45,cascade,multiple,mean,9;46;15;31;5
superglue-fingervein,180,MMU-Iris::9::2::L,9,1,True,45,cascade,multiple,mean,9;31;36;3;13
sgmnet-fingervein,180,MMU-Iris::9::2::L,9,1,True,45,cascade,multiple,mean,9;36;13;46;42
aspanformer,180,MMU-Iris::9::2::L,9,1,True,45,cascade,multiple,mean,9;10;31;46;13
deepdetect,180,MMU-Iris::9::2::L,9,1,True,45,cascade,multiple,mean,9;3;11;42;1
