matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,128,Multi-PIE::108::108_01_01_110_08_crop_128,108,1,True,50,cascade,multiple,mean,108;027;241;041;215
sift-fingervein,128,Multi-PIE::108::108_01_01_110_08_crop_128,108,1,True,50,cascade,multiple,mean,108;036;024;241;215
superglue-fingervein,128,Multi-PIE::108::108_01_01_110_08_crop_128,108,1,True,50,cascade,multiple,mean,108;041;088;051;207
sgmnet-fingervein,128,Multi-PIE::108::108_01_01_110_08_crop_128,108,1,True,50,cascade,multiple,mean,108;237;041;215;051
aspanformer,128,Multi-PIE::108::108_01_01_110_08_crop_128,108,1,True,50,cascade,multiple,mean,108;027;041;008;241
deepdetect,128,Multi-PIE::108::108_01_01_110_08_crop_128,108,1,True,50,cascade,multiple,mean,108;041;036;051;130
loftr,132,Multi-PIE::057::057_01_01_110_05_crop_128,057,1,True,50,cascade,multiple,mean,057;174;207;009;241
orb-fingervein,132,Multi-PIE::057::057_01_01_110_05_crop_128,057,1,True,50,cascade,multiple,mean,057;072;241;155;027
sift-fingervein,132,Multi-PIE::057::057_01_01_110_05_crop_128,057,1,True,50,cascade,multiple,mean,057;072;174;027;029
superglue-fingervein,132,Multi-PIE::057::057_01_01_110_05_crop_128,057,1,True,50,cascade,multiple,mean,057;241;072;027;029
sgmnet-fingervein,132,Multi-PIE::057::057_01_01_110_05_crop_128,057,1,True,50,cascade,multiple,mean,057;109;060;241;155
aspanformer,132,Multi-PIE::057::057_01_01_110_05_crop_128,057,1,True,50,cascade,multiple,mean,057;174;009;072;007
deepdetect,132,Multi-PIE::057::057_01_01_110_05_crop_128,057,1,True,50,cascade,multiple,mean,057;215;029;007;027
loftr,136,Multi-PIE::115::115_01_01_110_06_crop_128,115,1,True,50,cascade,multiple,mean,115;164;029;071;088
orb-fingervein,136,Multi-PIE::115::115_01_01_110_06_crop_128,115,1,True,50,cascade,multiple,mean,115;184;238;027;189
sift-fingervein,136,Multi-PIE::115::115_01_01_110_06_crop_128,115,1,True,50,cascade,multiple,mean,115;238;007;184;036
superglue-fingervein,136,Multi-PIE::115::115_01_01_110_06_crop_128,115,1,True,50,cascade,multiple,mean,115;029;196;063;164
sgmnet-fingervein,136,Multi-PIE::115::115_01_01_110_06_crop_128,115,1,True,50,cascade,multiple,mean,115;088;196;007;027
aspanformer,136,Multi-PIE::115::115_01_01_110_06_crop_128,115,1,True,50,cascade,multiple,mean,115;058;027;190;184
deepdetect,136,Multi-PIE::115::115_01_01_110_06_crop_128,115,1,True,50,cascade,multiple,mean,115;088;190;184;007
loftr,140,Multi-PIE::151::151_01_01_110_07_crop_128,151,1,True,50,cascade,multiple,mean,151;184;164;247;029
orb-fingervein,140,Multi-PIE::151::151_01_01_110_07_crop_128,151,1,True,50,cascade,multiple,mean,151;247;041;130;108
sift-fingervein,140,Multi-PIE::151::151_01_01_110_07_crop_128,151,1,True,50,cascade,multiple,mean,151;247;130;108;140
superglue-fingervein,140,Multi-PIE::151::151_01_01_110_07_crop_128,151,1,True,50,cascade,multiple,mean,151;164;247;184;041
sgmnet-fingervein,140,Multi-PIE::151::151_01_01_110_07_crop_128,151,1,True,50,cascade,multiple,mean,151;184;140;088;071
aspanformer,140,Multi-PIE::151::151_01_01_110_07_crop_128,151,1,True,50,cascade,multiple,mean,151;164;247;184;130
deepdetect,140,Multi-PIE::151::151_01_01_110_07_crop_128,151,1,True,50,cascade,multiple,mean,151;247;108;248;164
loftr,144,Multi-PIE::072::072_01_01_110_06_crop_128,072,1,True,50,cascade,multiple,mean,072;164;057;247;063
orb-fingervein,144,Multi-PIE::072::072_01_01_110_06_crop_128,072,1,True,50,cascade,multiple,mean,072;057;179;058;247
sift-fingervein,144,Multi-PIE::072::072_01_01_110_06_crop_128,072,1,True,50,cascade,multiple,mean,072;063;058;247;179
superglue-fingervein,144,Multi-PIE::072::072_01_01_110_06_crop_128,072,1,True,50,cascade,multiple,mean,072;247;164;152;179
sgmnet-fingervein,144,Multi-PIE::072::072_01_01_110_06_crop_128,072,1,True,50,cascade,multiple,mean,072;167;190;152;247
aspanformer,144,Multi-PIE::072::072_01_01_110_06_crop_128,072,1,True,50,cascade,multiple,mean,072;230;190;057;164
deepdetect,144,Multi-PIE::072::072_01_01_110_06_crop_128,072,1,True,50,cascade,multiple,mean,072;060;058;179;057
loftr,148,Multi-PIE::208::208_01_01_110_05_crop_128,208,1,True,50,cascade,multiple,mean,208;174;027;247;179
orb-fingervein,148,Multi-PIE::208::208_01_01_110_05_crop_128,208,1,True,50,cascade,multiple,mean,208;144;215;027;009
sift-fingervein,148,Multi-PIE::208::208_01_01_110_05_crop_128,208,1,True,50,cascade,multiple,mean,208;056;087;072;144
superglue-fingervein,148,Multi-PIE::208::208_01_01_110_05_crop_128,208,1,True,50,cascade,multiple,mean,208;027;024;174;087
sgmnet-fingervein,148,Multi-PIE::208::208_01_01_110_05_crop_128,208,1,True,50,cascade,multiple,mean,208;051;072;174;071
aspanformer,148,Multi-PIE::208::208_01_01_110_05_crop_128,208,1,True,50,cascade,multiple,mean,208;087;056;051;027
deepdetect,148,Multi-PIE::208::208_01_01_110_05_crop_128,208,1,True,50,cascade,multiple,mean,208;009;248;056;027
loftr,152,Multi-PIE::002::002_01_01_110_08_crop_128,002,1,True,50,cascade,multiple,mean,002;196;174;167;195
orb-fingervein,152,Multi-PIE::002::002_01_01_110_08_crop_128,002,1,True,50,cascade,multiple,mean,002;230;196;057;155
sift-fingervein,152,Multi-PIE::002::002_01_01_110_08_crop_128,002,1,True,50,cascade,multiple,mean,002;174;167;057;241
superglue-fingervein,152,Multi-PIE::002::002_01_01_110_08_crop_128,002,1,True,50,cascade,multiple,mean,002;195;164;167;207
sgmnet-fingervein,152,Multi-PIE::002::002_01_01_110_08_crop_128,002,1,True,50,cascade,multiple,mean,002;190;174;241;155
aspanformer,152,Multi-PIE::002::002_01_01_110_08_crop_128,002,1,True,50,cascade,multiple,mean,002;230;036;207;155
deepdetect,152,Multi-PIE::002::002_01_01_110_08_crop_128,002,1,True,50,cascade,multiple,mean,002;230;155;057;207
loftr,156,Multi-PIE::195::195_01_01_110_07_crop_128,195,1,True,50,cascade,multiple,mean,195;180;072;174;041
orb-fingervein,156,Multi-PIE::195::195_01_01_110_07_crop_128,195,1,True,50,cascade,multiple,mean,195;180;072;029;189
sift-fingervein,156,Multi-PIE::195::195_01_01_110_07_crop_128,195,1,True,50,cascade,multiple,mean,195;196;215;023;072
superglue-fingervein,156,Multi-PIE::195::195_01_01_110_07_crop_128,195,1,True,50,cascade,multiple,mean,195;072;174;180;002
sgmnet-fingervein,156,Multi-PIE::195::195_01_01_110_07_crop_128,195,1,True,50,cascade,multiple,mean,195;072;041;151;164
aspanformer,156,Multi-PIE::195::195_01_01_110_07_crop_128,195,1,True,50,cascade,multiple,mean,195;180;072;189;056
deepdetect,156,Multi-PIE::195::195_01_01_110_07_crop_128,195,1,True,50,cascade,multiple,mean,195;180;041;087;164
loftr,160,Multi-PIE::207::207_01_01_110_05_crop_128,207,1,True,50,cascade,multiple,mean,207;164;027;247;029
orb-fingervein,160,Multi-PIE::207::207_01_01_110_05_crop_128,207,1,True,50,cascade,multiple,mean,207;027;024;109;247
sift-fingervein,160,Multi-PIE::207::207_01_01_110_05_crop_128,207,1,True,50,cascade,multiple,mean,207;164;234;027;109
superglue-fingervein,160,Multi-PIE::207::207_01_01_110_05_crop_128,207,1,True,50,cascade,multiple,mean,207;247;071;164;029
sgmnet-fingervein,160,Multi-PIE::207::207_01_01_110_05_crop_128,207,1,True,50,cascade,multiple,mean,207;190;164;027;029
aspanformer,160,Multi-PIE::207::207_01_01_110_05_crop_128,207,1,True,50,cascade,multiple,mean,207;029;247;027;057
deepdetect,160,Multi-PIE::207::207_01_01_110_05_crop_128,207,1,True,50,cascade,multiple,mean,207;007;024;029;247
loftr,164,Multi-PIE::041::041_01_01_110_05_crop_128,041,1,True,50,cascade,multiple,mean,041;009;051;027;247
orb-fingervein,164,Multi-PIE::041::041_01_01_110_05_crop_128,041,1,True,50,cascade,multiple,mean,041;071;027;155;057
sift-fingervein,164,Multi-PIE::041::041_01_01_110_05_crop_128,041,1,True,50,cascade,multiple,mean,041;009;027;040;057
superglue-fingervein,164,Multi-PIE::041::041_01_01_110_05_crop_128,041,1,True,50,cascade,multiple,mean,041;247;009;027;071
sgmnet-fingervein,164,Multi-PIE::041::041_01_01_110_05_crop_128,041,1,True,50,cascade,multiple,mean,041;071;247;155;180
aspanformer,164,Multi-PIE::041::041_01_01_110_05_crop_128,041,1,True,50,cascade,multiple,mean,041;027;179;009;241
deepdetect,164,Multi-PIE::041::041_01_01_110_05_crop_128,041,1,True,50,cascade,multiple,mean,041;009;036;057;071
loftr,168,Multi-PIE::179::179_01_01_110_05_crop_128,179,1,True,50,cascade,multiple,mean,179;009;164;184;023
orb-fingervein,168,Multi-PIE::179::179_01_01_110_05_crop_128,179,1,True,50,cascade,multiple,mean,179;009;184;007;023
sift-fingervein,168,Multi-PIE::179::179_01_01_110_05_crop_128,179,1,True,50,cascade,multiple,mean,179;009;184;036;140
superglue-fingervein,168,Multi-PIE::179::179_01_01_110_05_crop_128,179,1,True,50,cascade,multiple,mean,179;009;164;036;190
sgmnet-fingervein,168,Multi-PIE::179::179_01_01_110_05_crop_128,179,1,True,50,cascade,multiple,mean,179;237;164;051;190
aspanformer,168,Multi-PIE::179::179_01_01_110_05_crop_128,179,1,True,50,cascade,multiple,mean,179;071;057;023;164
deepdetect,168,Multi-PIE::179::179_01_01_110_05_crop_128,179,1,True,50,cascade,multiple,mean,179;184;007;002;036
loftr,172,Multi-PIE::234::234_01_01_110_06_crop_128,234,1,True,50,cascade,multiple,mean,234;195;164;151;024
orb-fingervein,172,Multi-PIE::234::234_01_01_110_06_crop_128,234,1,True,50,cascade,multiple,mean,234;036;164;029;007
sift-fingervein,172,Multi-PIE::234::234_01_01_110_06_crop_128,234,1,True,50,cascade,multiple,mean,234;024;144;072;179
superglue-fingervein,172,Multi-PIE::234::234_01_01_110_06_crop_128,234,1,True,50,cascade,multiple,mean,234;164;009;208;195
sgmnet-fingervein,172,Multi-PIE::234::234_01_01_110_06_crop_128,234,1,True,50,cascade,multiple,mean,234;009;195;164;144
aspanformer,172,Multi-PIE::234::234_01_01_110_06_crop_128,234,1,True,50,cascade,multiple,mean,234;024;195;230;002
deepdetect,172,Multi-PIE::234::234_01_01_110_06_crop_128,234,1,True,50,cascade,multiple,mean,234;036;144;029;009
loftr,176,Multi-PIE::088::088_01_01_110_06_crop_128,088,1,True,50,cascade,multiple,mean,088;190;029;058;234
orb-fingervein,176,Multi-PIE::088::088_01_01_110_06_crop_128,088,1,True,50,cascade,multiple,mean,088;071;027;058;190
sift-fingervein,176,Multi-PIE::088::088_01_01_110_06_crop_128,088,1,True,50,cascade,multiple,mean,088;241;247;215;027
superglue-fingervein,176,Multi-PIE::088::088_01_01_110_06_crop_128,088,1,True,50,cascade,multiple,mean,088;007;029;215;241
sgmnet-fingervein,176,Multi-PIE::088::088_01_01_110_06_crop_128,088,1,True,50,cascade,multiple,mean,088;058;063;072;234
aspanformer,176,Multi-PIE::088::088_01_01_110_06_crop_128,088,1,True,50,cascade,multiple,mean,088;063;027;241;071
deepdetect,176,Multi-PIE::088::088_01_01_110_06_crop_128,088,1,True,50,cascade,multiple,mean,088;215;058;248;164
loftr,180,Multi-PIE::215::215_01_01_110_06_crop_128,215,1,True,50,cascade,multiple,mean,215;164;151;179;058
orb-fingervein,180,Multi-PIE::215::215_01_01_110_06_crop_128,215,1,True,50,cascade,multiple,mean,215;179;072;144;164
sift-fingervein,180,Multi-PIE::215::215_01_01_110_06_crop_128,215,1,True,50,cascade,multiple,mean,215;071;164;208;144
superglue-fingervein,180,Multi-PIE::215::215_01_01_110_06_crop_128,215,1,True,50,cascade,multiple,mean,215;164;063;152;179
sgmnet-fingervein,180,Multi-PIE::215::215_01_01_110_06_crop_128,215,1,True,50,cascade,multiple,mean,215;152;063;056;164
aspanformer,180,Multi-PIE::215::215_01_01_110_06_crop_128,215,1,True,50,cascade,multiple,mean,215;152;071;063;060
deepdetect,180,Multi-PIE::215::215_01_01_110_06_crop_128,215,1,True,50,cascade,multiple,mean,215;238;060;063;071
loftr,184,Multi-PIE::040::040_01_01_110_07_crop_128,040,1,True,50,cascade,multiple,mean,040;164;058;167;109
orb-fingervein,184,Multi-PIE::040::040_01_01_110_07_crop_128,040,1,True,50,cascade,multiple,mean,040;058;071;087;164
sift-fingervein,184,Multi-PIE::040::040_01_01_110_07_crop_128,040,1,True,50,cascade,multiple,mean,040;109;179;057;167
superglue-fingervein,184,Multi-PIE::040::040_01_01_110_07_crop_128,040,1,True,50,cascade,multiple,mean,040;063;190;179;058
sgmnet-fingervein,184,Multi-PIE::040::040_01_01_110_07_crop_128,040,1,True,50,cascade,multiple,mean,040;063;190;167;058
aspanformer,184,Multi-PIE::040::040_01_01_110_07_crop_128,040,1,True,50,cascade,multiple,mean,040;071;179;190;058
deepdetect,184,Multi-PIE::040::040_01_01_110_07_crop_128,040,1,True,50,cascade,multiple,mean,040;167;241;109;007
loftr,188,Multi-PIE::238::238_01_01_110_08_crop_128,238,1,True,50,cascade,multiple,mean,238;072;041;140;024
orb-fingervein,188,Multi-PIE::238::238_01_01_110_08_crop_128,238,1,True,50,cascade,multiple,mean,238;190;002;056;140
sift-fingervein,188,Multi-PIE::238::238_01_01_110_08_crop_128,238,1,True,50,cascade,multiple,mean,238;174;230;002;115
superglue-fingervein,188,Multi-PIE::238::238_01_01_110_08_crop_128,238,1,True,50,cascade,multiple,mean,238;174;179;007;248
sgmnet-fingervein,188,Multi-PIE::238::238_01_01_110_08_crop_128,238,1,True,50,cascade,multiple,mean,238;024;140;248;190
aspanformer,188,Multi-PIE::238::238_01_01_110_08_crop_128,238,1,True,50,cascade,multiple,mean,238;174;007;115;230
deepdetect,188,Multi-PIE::238::238_01_01_110_08_crop_128,238,1,True,50,cascade,multiple,mean,238;115;072;056;179
loftr,192,Multi-PIE::196::196_01_01_110_05_crop_128,196,1,True,50,cascade,multiple,mean,196;167;151;155;247
orb-fingervein,192,Multi-PIE::196::196_01_01_110_05_crop_128,196,1,True,50,cascade,multiple,mean,196;151;247;155;241
sift-fingervein,192,Multi-PIE::196::196_01_01_110_05_crop_128,196,1,True,50,cascade,multiple,mean,196;180;115;151;167
superglue-fingervein,192,Multi-PIE::196::196_01_01_110_05_crop_128,196,1,True,50,cascade,multiple,mean,196;247;167;088;115
sgmnet-fingervein,192,Multi-PIE::196::196_01_01_110_05_crop_128,196,1,True,50,cascade,multiple,mean,196;151;155;088;247
aspanformer,192,Multi-PIE::196::196_01_01_110_05_crop_128,196,1,True,50,cascade,multiple,mean,196;071;155;060;241
deepdetect,192,Multi-PIE::196::196_01_01_110_05_crop_128,196,1,True,50,cascade,multiple,mean,196;247;060;189;164
loftr,196,Multi-PIE::087::087_01_01_110_05_crop_128,087,1,True,50,cascade,multiple,mean,087;152;108;007;071
orb-fingervein,196,Multi-PIE::087::087_01_01_110_05_crop_128,087,1,True,50,cascade,multiple,mean,087;071;108;247;007
sift-fingervein,196,Multi-PIE::087::087_01_01_110_05_crop_128,087,1,True,50,cascade,multiple,mean,087;029;027;007;189
superglue-fingervein,196,Multi-PIE::087::087_01_01_110_05_crop_128,087,1,True,50,cascade,multiple,mean,087;063;190;189;058
sgmnet-fingervein,196,Multi-PIE::087::087_01_01_110_05_crop_128,087,1,True,50,cascade,multiple,mean,087;063;167;152;234
aspanformer,196,Multi-PIE::087::087_01_01_110_05_crop_128,087,1,True,50,cascade,multiple,mean,087;029;007;234;058
deepdetect,196,Multi-PIE::087::087_01_01_110_05_crop_128,087,1,True,50,cascade,multiple,mean,087;234;027;063;058
loftr,200,Multi-PIE::241::241_01_01_110_06_crop_128,241,1,True,50,cascade,multiple,mean,241;009;057;155;056
orb-fingervein,200,Multi-PIE::241::241_01_01_110_06_crop_128,241,1,True,50,cascade,multiple,mean,241;009;057;087;040
sift-fingervein,200,Multi-PIE::241::241_01_01_110_06_crop_128,241,1,True,50,cascade,multiple,mean,241;007;009;057;195
superglue-fingervein,200,Multi-PIE::241::241_01_01_110_06_crop_128,241,1,True,50,cascade,multiple,mean,241;151;009;155;057
sgmnet-fingervein,200,Multi-PIE::241::241_01_01_110_06_crop_128,241,1,True,50,cascade,multiple,mean,241;195;151;007;024
aspanformer,200,Multi-PIE::241::241_01_01_110_06_crop_128,241,1,True,50,cascade,multiple,mean,241;009;151;024;056
deepdetect,200,Multi-PIE::241::241_01_01_110_06_crop_128,241,1,True,50,cascade,multiple,mean,241;057;024;230;155
